"IndicatorName","Country_ISO","Year","FormularString","Latest...1.x","Sample.Size.x","Overall.Mean.x","Max.Leaf.Size.x","Max.Leaf.Access.x","Min.Leaf.Size.x","Min.Leaf.Access.x","Max.Leaf.Characteristics.x","Min.Leaf.Characteristics.x","Latest...1.y","Sample.Size.y","Overall.Mean.y","Max.Leaf.Size.y","Max.Leaf.Access.y","Min.Leaf.Size.y","Min.Leaf.Access.y","Max.Leaf.Characteristics.y","Min.Leaf.Characteristics.y","SurveyID","Country","SurveySource","CountryCode","VersionCode","InUse.x","VariableID","DatasetSource","InUse.y","MergeResult","AnaResult","TreeID"
"NotWasting","KAZ","2015","Ethnicity+MotherEducation+NUnder5+PoorerHousehold+Residence+Sex","1","5218.47093504193",0.968856116133218,"0.199883486025768",0.981379645672759,"0.050564658174536","0.946535774321725","MAX-leaf // MotherEducation ~ Higher // Sex ~ Male","MIN-leaf // MotherEducation~Secondary // PoorerHousehold~0 // Ethnicity~Russian","1","5218.47093504193",0.968856116133218,"0.199883486025768",0.981379645672759,"0.050564658174536","0.946535774321725","MAX-leaf // MotherEducation ~ Higher // Sex ~ Male","MIN-leaf // MotherEducation~Secondary // PoorerHousehold~0 // Ethnicity~Russian","KAZ2015","Kazakhstan","MICS","Kazakhstan","2015","Y","K13","","Y","Both","Two","KAZ+2015+NotWasting+Ethnicity+MotherEducation+NUnder5+PoorerHousehold+Residence+Sex"
"NotWasting","MDV","2017","MotherEducation+PoorerHousehold+Residence+Sex+Under5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MDV71","Maldives","DHS","MV","71","Y","K13","","Y","Other","Other","MDV+2017+NotWasting+MotherEducation+PoorerHousehold+Residence+Sex+Under5"
"NotWasting","KGZ","2012","MotherEducation+PoorerHousehold+Residence+Sex+Under5","1","4366.88065",0.972279224759669,"0.165696247961346",0.98534204171265,"0.233678539394018","0.962856681143194","MAX-leaf // MotherEducation ~ Lower + Secondary // PoorerHousehold ~ 1 // Sex ~ Female","MIN-leaf // MotherEducation~Higher","1","4366.88065",0.972279224759669,"0.165696247961346",0.98534204171265,"0.233678539394018","0.962856681143194","MAX-leaf // MotherEducation ~ Lower + Secondary // PoorerHousehold ~ 1 // Sex ~ Female","MIN-leaf // MotherEducation~Higher","KGZ61","Kyrgyzstan","DHS","KY","61","Y","K13","","Y","Both","Two","KGZ+2012+NotWasting+MotherEducation+PoorerHousehold+Residence+Sex+Under5"
"NotWasting","AZE","2006","MotherEducation+PoorerHousehold+Residence+Sex+Under5",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1989.136097",0.931659236788764,"0.231633354648232",0.974336466309633,"0.232787587384475","0.889403014700954","MAX-leaf // PoorerHousehold ~ 0 // Under5 ~ 0 + 2 + 5","MIN-leaf // PoorerHousehold~1 // Sex~Male","AZE52","Azerbaijan","DHS","AZ","52","?","K13","","Y","ALL","ALL","AZE+2006+NotWasting+MotherEducation+PoorerHousehold+Residence+Sex+Under5"
"NotWasting","TLS","2009-2010","MotherEducation+PoorerHousehold+Residence+Sex+Under5",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","8192.443304",0.811493406582872,"0.22047932649324",0.847969378825962,"0.279192136475725","0.776074295597744","MAX-leaf // Residence ~ Urban","MIN-leaf // Residence~Rural // Sex~Male // MotherEducation~Lower","TLS61","Timor-leste","DHS","TL","61","N","K13","","Y","ALL","ALL","TLS+2009-2010+NotWasting+MotherEducation+PoorerHousehold+Residence+Sex+Under5"
"NotWasting","KAZ","2010","Ethnicity+MotherEducation+NUnder5+PoorerHousehold+Religion+Residence+Sex","0","4954.60613205558",0.959228704142811,"0.120535366186716",0.980425742116191,"0.049731491457524","0.908792010118924","MAX-leaf // Residence ~ Rural // MotherEducation ~ Higher","MIN-leaf // Residence~Urban // Religion~MinorReligion + Islam // Sex~Male // MotherEducation~Lower // NUnder5~2 + 3 + 4 + 5 + 6","0","4954.60613205558",0.959228704142811,"0.120535366186716",0.980425742116191,"0.049731491457524","0.908792010118924","MAX-leaf // Residence ~ Rural // MotherEducation ~ Higher","MIN-leaf // Residence~Urban // Religion~MinorReligion + Islam // Sex~Male // MotherEducation~Lower // NUnder5~2 + 3 + 4 + 5 + 6","KAZ2010","Kazakhstan","MICS","Kazakhstan","2010","Y","K13","","Y","Both","Two","KAZ+2010+NotWasting+Ethnicity+MotherEducation+NUnder5+PoorerHousehold+Religion+Residence+Sex"
"NotWasting","KIR","2019","MotherEducation+NUnder5+PoorerHousehold+Residence+Sex","1","2142.49924056921",0.963987353305966,"0.252138639968196",0.978015168609815,"0.115414113622801","0.930408637499143","MAX-leaf // PoorerHousehold ~ 0 // NUnder5 ~ 1","MIN-leaf // PoorerHousehold~1 // NUnder5~2 + 3 + 4 + 5 // Sex~Female","1","2142.49924056921",0.963987353305966,"0.252138639968196",0.978015168609815,"0.115414113622801","0.930408637499143","MAX-leaf // PoorerHousehold ~ 0 // NUnder5 ~ 1","MIN-leaf // PoorerHousehold~1 // NUnder5~2 + 3 + 4 + 5 // Sex~Female","KIR2019","Kiribati","MICS","Kiribati","2019","Y","K13","","Y","Both","Two","KIR+2019+NotWasting+MotherEducation+NUnder5+PoorerHousehold+Residence+Sex"
"NotWasting","KHM","2010","MotherEducation+PoorerHousehold+Residence+Sex+Under5",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","4015.877264",0.891106101543446,"0.087768771012918",0.909063380656431,"0.150324123551202","0.861412736278925","MAX-leaf // MotherEducation ~ Lower // Under5 ~ 0 + 3 + 4 + 5","MIN-leaf // MotherEducation~Lower // Under5~1 + 2 // Sex~Male // PoorerHousehold~0","KHM61","Cambodia","DHS","KH","61","Y","K13","","Y","ALL","ALL","KHM+2010+NotWasting+MotherEducation+PoorerHousehold+Residence+Sex+Under5"
"NotWasting","LAO","2011","Ethnicity+MotherEducation+NUnder5+PoorerHousehold+Religion+Residence+Sex","0","10671.2566545528",0.93963690448545,"0.126626314836353",0.97930216314778,"0.076144306365246","0.895041643771335","MAX-leaf // Ethnicity ~ MinorEthnicity + Hmong","MIN-leaf // Ethnicity~Lao + Other // PoorerHousehold~1 // Sex~Male // Religion~Buddhism","0","10671.2566545528",0.93963690448545,"0.126626314836353",0.97930216314778,"0.076144306365246","0.895041643771335","MAX-leaf // Ethnicity ~ MinorEthnicity + Hmong","MIN-leaf // Ethnicity~Lao + Other // PoorerHousehold~1 // Sex~Male // Religion~Buddhism","LAO2011","Lao","MICS","Lao","2011","Y","K13","","Y","Both","Two","LAO+2011+NotWasting+Ethnicity+MotherEducation+NUnder5+PoorerHousehold+Religion+Residence+Sex"
"NotWasting","TON","2019","MotherEducation+NUnder5+PoorerHousehold+Residence+Sex","1","1270.53453023488",0.989392916224609,"0.090173638620852",1,"0.087857798288938","0.959606258587203","MAX-leaf // NUnder5 ~ 2 // PoorerHousehold ~ 1 // Sex ~ Male","MIN-leaf // NUnder5~2 // PoorerHousehold~1 // Sex~Female","1","1270.53453023488",0.989392916224609,"0.090173638620852",1,"0.087857798288938","0.959606258587203","MAX-leaf // NUnder5 ~ 2 // PoorerHousehold ~ 1 // Sex ~ Male","MIN-leaf // NUnder5~2 // PoorerHousehold~1 // Sex~Female","TON2019","Tonga","MICS","Tonga","2019","Y","K13","","Y","Both","Two","TON+2019+NotWasting+MotherEducation+NUnder5+PoorerHousehold+Residence+Sex"
"NotWasting","ARM","2015-2016","MotherEducation+PoorerHousehold+Residence+Sex+Under5",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1557.046798",0.957609346048699,"0.233618201756837",0.989171297420719,"0.126249416043563","0.924074087912827","MAX-leaf // MotherEducation ~ Higher // Under5 ~ 2 + 3","MIN-leaf // MotherEducation~Lower + Secondary // Residence~Rural // Under5~2","ARM71","Armenia","DHS","AM","71","N","K13","","Y","ALL","ALL","ARM+2015-2016+NotWasting+MotherEducation+PoorerHousehold+Residence+Sex+Under5"
"NotWasting","KIR","2019","Ethnicity+MotherEducation+NUnder5+PoorerHousehold+Religion+Residence+Sex","1","2142.49924056921",0.963987353305966,"0.056210050112674",0.988422929358448,"0.055814123268028","0.921676870843101","MAX-leaf // Religion ~ RomanCatholic // NUnder5 ~ 1 // MotherEducation ~ Higher // Sex ~ Female","MIN-leaf // Religion~RomanCatholic // NUnder5~3 + 4 + 5 // PoorerHousehold~1","1","2142.49924056921",0.963987353305966,"0.056210050112674",0.988422929358448,"0.055814123268028","0.921676870843101","MAX-leaf // Religion ~ RomanCatholic // NUnder5 ~ 1 // MotherEducation ~ Higher // Sex ~ Female","MIN-leaf // Religion~RomanCatholic // NUnder5~3 + 4 + 5 // PoorerHousehold~1","KIR2019","Kiribati","MICS","Kiribati","2019","Y","K13","","Y","Both","Two","KIR+2019+NotWasting+Ethnicity+MotherEducation+NUnder5+PoorerHousehold+Religion+Residence+Sex"
"NotWasting","NPL","2019","Language+MotherEducation+NUnder5+PoorerHousehold+Religion+Residence+Sex","1","6472.38743414039",0.877151197099338,"0.094975406207814",0.946254152916198,"0.067058219212286","0.7885290030639","MAX-leaf // Language ~ Maithili + MinorLanguage + Nepali // Sex ~ Female // MotherEducation ~ Secondary // NUnder5 ~ 1","MIN-leaf // Language~Bhojpuri + Tharu // NUnder5~2 + 3 + 4 + 5 + 8","1","6472.38743414039",0.877151197099338,"0.094975406207814",0.946254152916198,"0.067058219212286","0.7885290030639","MAX-leaf // Language ~ Maithili + MinorLanguage + Nepali // Sex ~ Female // MotherEducation ~ Secondary // NUnder5 ~ 1","MIN-leaf // Language~Bhojpuri + Tharu // NUnder5~2 + 3 + 4 + 5 + 8","NPL2019","Nepal","MICS","Nepal","2019","Y","K13","","Y","Both","Two","NPL+2019+NotWasting+Language+MotherEducation+NUnder5+PoorerHousehold+Religion+Residence+Sex"
"NotWasting","PNG","2016-2018","MotherEducation+PoorerHousehold+Residence+Sex+Under5",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","3892.227949",0.908700997563285,"0.353174221297387",0.931444021768476,"0.17332106362715","0.865958738514586","MAX-leaf // PoorerHousehold ~ 0 // Under5 ~ 1 + 3 + 6","MIN-leaf // PoorerHousehold~1 // Under5~2 + 5 + 6","PNG70","Papua New Guinea","DHS","PG","70","N","K13","","Y","ALL","ALL","PNG+2016-2018+NotWasting+MotherEducation+PoorerHousehold+Residence+Sex+Under5"
"NotWasting","ARM","2010","MotherEducation+PoorerHousehold+Residence+Sex+Under5",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","1334.9543",0.959385045615419,"0.30368096046434",0.988750518734322,"0.270429028169728","0.925372619603855","MAX-leaf // MotherEducation ~ Secondary","MIN-leaf // MotherEducation~Lower // PoorerHousehold~1","ARM61","Armenia","DHS","AM","61","Y","K13","","Y","ALL","ALL","ARM+2010+NotWasting+MotherEducation+PoorerHousehold+Residence+Sex+Under5"
"NotWasting","TON","2019","MotherEducation+NUnder5+PoorerHousehold+Residence+Sex","1","1270.53453023488",0.989392916224609,"0.090173638620852",1,"0.087857798288938","0.959606258587203","MAX-leaf // NUnder5 ~ 2 // PoorerHousehold ~ 1 // Sex ~ Male","MIN-leaf // NUnder5~2 // PoorerHousehold~1 // Sex~Female","1","1270.53453023488",0.989392916224609,"0.090173638620852",1,"0.087857798288938","0.959606258587203","MAX-leaf // NUnder5 ~ 2 // PoorerHousehold ~ 1 // Sex ~ Male","MIN-leaf // NUnder5~2 // PoorerHousehold~1 // Sex~Female","TON2019","Tonga (5 pc)","MICS","Tonga (5 pc)","2019","Y","K13","","Y","Both","Two","TON+2019+NotWasting+MotherEducation+NUnder5+PoorerHousehold+Residence+Sex"
"NotWasting","MNG","2013","Ethnicity+MotherEducation+NUnder5+PoorerHousehold+Religion+Residence+Sex","0","5715.27371981937",0.989900888287761,"0.162733317126664",0.998603275848203,"0.07816955321767","0.978116130795489","MAX-leaf // Religion ~ Buddism + No religion // NUnder5 ~ 2 + 3 + 4 // PoorerHousehold ~ 0","MIN-leaf // Religion~No religion // NUnder5~1 // MotherEducation~Secondary // Sex~Male","0","5715.27371981937",0.989900888287761,"0.162733317126664",0.998603275848203,"0.07816955321767","0.978116130795489","MAX-leaf // Religion ~ Buddism + No religion // NUnder5 ~ 2 + 3 + 4 // PoorerHousehold ~ 0","MIN-leaf // Religion~No religion // NUnder5~1 // MotherEducation~Secondary // Sex~Male","MNG2013","Mongolia","MICS","Mongolia","2013","Y","K13","","Y","Both","Two","MNG+2013+NotWasting+Ethnicity+MotherEducation+NUnder5+PoorerHousehold+Religion+Residence+Sex"
"NotWasting","TLS","2016","MotherEducation+PoorerHousehold+Residence+Sex+Under5","1","6507.844856",0.756712855940277,"0.201590985499671",0.809584194317011,"0.139190610723435","0.683466568649844","MAX-leaf // PoorerHousehold ~ 0 // Under5 ~ 0 + 1 + 2 + 5 + 6 // Residence ~ Urban","MIN-leaf // PoorerHousehold~1 // MotherEducation~Lower // Sex~Male","1","6507.844856",0.756712855940277,"0.201590985499671",0.809584194317011,"0.139190610723435","0.683466568649844","MAX-leaf // PoorerHousehold ~ 0 // Under5 ~ 0 + 1 + 2 + 5 + 6 // Residence ~ Urban","MIN-leaf // PoorerHousehold~1 // MotherEducation~Lower // Sex~Male","TLS71","Timor-leste","DHS","TL","71","N","K13","","Y","Both","Two","TLS+2016+NotWasting+MotherEducation+PoorerHousehold+Residence+Sex+Under5"
"NotWasting","BGD","2019","Ethnicity+MotherEducation+NUnder5+PoorerHousehold+Religion+Residence+Sex",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","22010.6354624118",0.899787499597016,"0.064681426886893",0.935683481116544,"0.056238416470284","0.850299565235813","MAX-leaf // PoorerHousehold ~ 0 // MotherEducation ~ Secondary // Sex ~ Female // Residence ~ Urban","MIN-leaf // PoorerHousehold~1 // Sex~Male // NUnder5~2 + 3 + 4 + 5","BGD2019","Bangladesh","MICS","Bangladesh","2019","Y","K13","","Y","ALL","ALL","BGD+2019+NotWasting+Ethnicity+MotherEducation+NUnder5+PoorerHousehold+Religion+Residence+Sex"
"NotWasting","PAK","2012-2013","MotherEducation+PoorerHousehold+Residence+Sex+Under5",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","3487.767426",0.891734107559728,"0.236812472311908",0.944941421755713,"0.197162799294978","0.8347935313524","MAX-leaf // PoorerHousehold ~ 0 // Under5 ~ 2 + 7 + 8 + 13","MIN-leaf // PoorerHousehold~1 // Under5~1 + 3 + 6","PAK61","Pakistan","DHS","PK","61","N","K13","","Y","ALL","ALL","PAK+2012-2013+NotWasting+MotherEducation+PoorerHousehold+Residence+Sex+Under5"
"NotWasting","MMR","2015-2016","MotherEducation+PoorerHousehold+Residence+Sex+Under5","1","4163.781681",0.9288978967483,"0.201090798977459",0.949731283604779,"0.212347899515148","0.912218049479051","MAX-leaf // Residence ~ Rural // MotherEducation ~ Secondary + Higher","MIN-leaf // Residence~Urban","1","4163.781681",0.9288978967483,"0.201090798977459",0.949731283604779,"0.212347899515148","0.912218049479051","MAX-leaf // Residence ~ Rural // MotherEducation ~ Secondary + Higher","MIN-leaf // Residence~Urban","MMR71","Myanmar","DHS","MM","71","N","K13","","Y","Both","Two","MMR+2015-2016+NotWasting+MotherEducation+PoorerHousehold+Residence+Sex+Under5"
"NotWasting","TLS","2016","MotherEducation+PoorerHousehold+Residence+Sex+Under5","1","6507.844856",0.756712855940277,"0.201590985499671",0.809584194317011,"0.139190610723435","0.683466568649844","MAX-leaf // PoorerHousehold ~ 0 // Under5 ~ 0 + 1 + 2 + 5 + 6 // Residence ~ Urban","MIN-leaf // PoorerHousehold~1 // MotherEducation~Lower // Sex~Male","1","6507.844856",0.756712855940277,"0.201590985499671",0.809584194317011,"0.139190610723435","0.683466568649844","MAX-leaf // PoorerHousehold ~ 0 // Under5 ~ 0 + 1 + 2 + 5 + 6 // Residence ~ Urban","MIN-leaf // PoorerHousehold~1 // MotherEducation~Lower // Sex~Male","TLS71","Timor-Leste","DHS","TL","71","Y","K13","","Y","Both","Two","TLS+2016+NotWasting+MotherEducation+PoorerHousehold+Residence+Sex+Under5"
"NotWasting","TON","2019","MotherEducation+NUnder5+PoorerHousehold+Residence+Sex","1","1270.53453023488",0.989392916224609,"0.090173638620852",1,"0.087857798288938","0.959606258587203","MAX-leaf // NUnder5 ~ 2 // PoorerHousehold ~ 1 // Sex ~ Male","MIN-leaf // NUnder5~2 // PoorerHousehold~1 // Sex~Female","1","1270.53453023488",0.989392916224609,"0.090173638620852",1,"0.087857798288938","0.959606258587203","MAX-leaf // NUnder5 ~ 2 // PoorerHousehold ~ 1 // Sex ~ Male","MIN-leaf // NUnder5~2 // PoorerHousehold~1 // Sex~Female","TON2019","Tonga","MICS","Tonga","2019","Y","K13","","Y","Both","Two","TON+2019+NotWasting+MotherEducation+NUnder5+PoorerHousehold+Residence+Sex"
"NoViolenceJustifiedAgainstWomen","BGD","2019","aGroup+Education+NUnder5+PoorerHousehold+Residence","1","64377.6557938163",0.746297958028085,"0.202586689448961",0.850890482217161,"0.205610394077181","0.631965291535265","MAX-leaf // Education ~ Secondary // PoorerHousehold ~ 0 // aGroup ~ 15-24","MIN-leaf // Education~Lower // PoorerHousehold~1","1","64377.6557938163",0.746297958028085,"0.202586689448961",0.850890482217161,"0.205610394077181","0.631965291535265","MAX-leaf // Education ~ Secondary // PoorerHousehold ~ 0 // aGroup ~ 15-24","MIN-leaf // Education~Lower // PoorerHousehold~1","BGD2019","Bangladesh","MICS","Bangladesh","2019","Y","V16","","Y","Both","Two","BGD+2019+NoViolenceJustifiedAgainstWomen+aGroup+Education+NUnder5+PoorerHousehold+Residence"
"NoViolenceJustifiedAgainstWomen","KIR","2019","aGroup+Education+NUnder5+PoorerHousehold+Residence","1","4150",0.297570545614857,"0.248111986287682",0.375,"0.325912684246345","0.224734681122794","MAX-leaf // Education ~ Higher // NUnder5 ~ 0 + 1 // Residence ~ Urban","MIN-leaf // Education~Lower + Secondary // aGroup~25-34 + 35+","1","4150",0.297570545614857,"0.248111986287682",0.375,"0.325912684246345","0.224734681122794","MAX-leaf // Education ~ Higher // NUnder5 ~ 0 + 1 // Residence ~ Urban","MIN-leaf // Education~Lower + Secondary // aGroup~25-34 + 35+","KIR2019","Kiribati","MICS","Kiribati","2019","Y","V16","","Y","Both","Two","KIR+2019+NoViolenceJustifiedAgainstWomen+aGroup+Education+NUnder5+PoorerHousehold+Residence"
"NoViolenceJustifiedAgainstWomen","BGD","2019","aGroup+Education+Ethnicity+NUnder5+PoorerHousehold+Religion+Residence","1","64377.6557938163",0.746297958028085,"0.117933697785117",0.867815161685992,"0.076849090229074","0.625399627677381","MAX-leaf // Education ~ Secondary // PoorerHousehold ~ 0 // aGroup ~ 15-24 // NUnder5 ~ 0","MIN-leaf // Education~Lower // PoorerHousehold~1 // NUnder5~1 + 2 + 3 + 4 + 5","1","64377.6557938163",0.746297958028085,"0.117933697785117",0.867815161685992,"0.076849090229074","0.625399627677381","MAX-leaf // Education ~ Secondary // PoorerHousehold ~ 0 // aGroup ~ 15-24 // NUnder5 ~ 0","MIN-leaf // Education~Lower // PoorerHousehold~1 // NUnder5~1 + 2 + 3 + 4 + 5","BGD2019","Bangladesh","MICS","Bangladesh","2019","Y","V16","","Y","Both","Two","BGD+2019+NoViolenceJustifiedAgainstWomen+aGroup+Education+Ethnicity+NUnder5+PoorerHousehold+Religion+Residence"
"NoViolenceJustifiedAgainstWomen","THA","2019","aGroup+Education+Language+NUnder5+PoorerHousehold+Religion+Residence","1","25087",0.927865410211724,"0.085227055117466",0.960774408507062,"0.01874290177986","0.791003165528986","MAX-leaf // Language ~ Thai // Residence ~ Urban // aGroup ~ 35+ // Education ~ Higher","MIN-leaf // Language~MinorLanguage // NUnder5~1 + 2 + 3 + 4 + 5","1","25087",0.927865410211724,"0.085227055117466",0.960774408507062,"0.01874290177986","0.791003165528986","MAX-leaf // Language ~ Thai // Residence ~ Urban // aGroup ~ 35+ // Education ~ Higher","MIN-leaf // Language~MinorLanguage // NUnder5~1 + 2 + 3 + 4 + 5","THA2019","Thailand","MICS","Thailand","2019","Y","V16","","Y","Both","Two","THA+2019+NoViolenceJustifiedAgainstWomen+aGroup+Education+Language+NUnder5+PoorerHousehold+Religion+Residence"
"NoViolenceJustifiedAgainstWomen","KIR","2019","aGroup+Education+Ethnicity+NUnder5+PoorerHousehold+Religion+Residence","1","4150",0.297570545614857,"0.152458286310984",0.387580299785867,"0.109768417990551","0.18531515637185","MAX-leaf // Education ~ Higher // NUnder5 ~ 0 + 1 // Residence ~ Urban // aGroup ~ 15-24 + 35+","MIN-leaf // Education~Lower + Secondary // aGroup~25-34 + 35+ // Religion~LatterDaySaints + RomanCatholic // PoorerHousehold~0","1","4150",0.297570545614857,"0.152458286310984",0.387580299785867,"0.109768417990551","0.18531515637185","MAX-leaf // Education ~ Higher // NUnder5 ~ 0 + 1 // Residence ~ Urban // aGroup ~ 15-24 + 35+","MIN-leaf // Education~Lower + Secondary // aGroup~25-34 + 35+ // Religion~LatterDaySaints + RomanCatholic // PoorerHousehold~0","KIR2019","Kiribati","MICS","Kiribati","2019","Y","V16","","Y","Both","Two","KIR+2019+NoViolenceJustifiedAgainstWomen+aGroup+Education+Ethnicity+NUnder5+PoorerHousehold+Religion+Residence"
"NoViolenceJustifiedAgainstWomen","TON","2019","aGroup+Education+NUnder5+PoorerHousehold+Residence","1","2903",0.61895621621357,"0.12599359666638",0.82358234669324,"0.217284650927576","0.485996442188648","MAX-leaf // Residence ~ Urban // NUnder5 ~ 0","MIN-leaf // Residence~Rural // aGroup~25-34 + 35+ // PoorerHousehold~1","1","2903",0.61895621621357,"0.050063186047059",0.89430085975633,"0.050393180208563","0.429432625856695","MAX-leaf // Residence ~ Urban // NUnder5 ~ 0 // aGroup ~ 15-24","MIN-leaf // Residence~Rural // aGroup~25-34 + 35+ // PoorerHousehold~1 // NUnder5~2 + 3 + 4 + 5","TON2019","Tonga","MICS","Tonga","2019","Y","V16","","Y","Both","Two","TON+2019+NoViolenceJustifiedAgainstWomen+aGroup+Education+NUnder5+PoorerHousehold+Residence"
"NoViolenceJustifiedAgainstWomen","THA","2019","aGroup+Education+NUnder5+PoorerHousehold+Residence","1","25087",0.927865410211724,"0.243615705559381",0.954698695642098,"0.052037992016723","0.862609269180311","MAX-leaf // Residence ~ Urban // aGroup ~ 35+","MIN-leaf // Residence~Rural // Education~Lower + Secondary // NUnder5~1 + 2 + 3 + 4 + 5 // PoorerHousehold~1","1","25087",0.927865410211724,"0.243615705559381",0.954698695642098,"0.052037992016723","0.862609269180311","MAX-leaf // Residence ~ Urban // aGroup ~ 35+","MIN-leaf // Residence~Rural // Education~Lower + Secondary // NUnder5~1 + 2 + 3 + 4 + 5 // PoorerHousehold~1","THA2019","Thailand","MICS","Thailand","2019","Y","V16","","Y","Both","Two","THA+2019+NoViolenceJustifiedAgainstWomen+aGroup+Education+NUnder5+PoorerHousehold+Residence"
"NoViolenceJustifiedAgainstWomen","TON","2019","aGroup+Education+Ethnicity+NUnder5+PoorerHousehold+Religion+Residence","1","2903",0.61895621621357,"0.050063186047059",0.89430085975633,"0.074491887551797","0.435836508834041","MAX-leaf // Residence ~ Urban // NUnder5 ~ 0 // aGroup ~ 15-24","MIN-leaf // Residence~Rural // Religion~FreeChurchTonga + MinorReligion // aGroup~25-34 + 35+ // PoorerHousehold~1","1","2903",0.61895621621357,"0.050063186047059",0.89430085975633,"0.074491887551797","0.435836508834041","MAX-leaf // Residence ~ Urban // NUnder5 ~ 0 // aGroup ~ 15-24","MIN-leaf // Residence~Rural // Religion~FreeChurchTonga + MinorReligion // aGroup~25-34 + 35+ // PoorerHousehold~1","TON2019","Tonga (5 pc)","MICS","Tonga (5 pc)","2019","Y","V16","","Y","Both","Two","TON+2019+NoViolenceJustifiedAgainstWomen+aGroup+Education+Ethnicity+NUnder5+PoorerHousehold+Religion+Residence"
"NoViolenceJustifiedAgainstWomen","TON","2019","aGroup+Education+NUnder5+PoorerHousehold+Residence","1","2903",0.61895621621357,"0.12599359666638",0.82358234669324,"0.217284650927576","0.485996442188648","MAX-leaf // Residence ~ Urban // NUnder5 ~ 0","MIN-leaf // Residence~Rural // aGroup~25-34 + 35+ // PoorerHousehold~1","1","2903",0.61895621621357,"0.050063186047059",0.89430085975633,"0.050393180208563","0.429432625856695","MAX-leaf // Residence ~ Urban // NUnder5 ~ 0 // aGroup ~ 15-24","MIN-leaf // Residence~Rural // aGroup~25-34 + 35+ // PoorerHousehold~1 // NUnder5~2 + 3 + 4 + 5","TON2019","Tonga (5 pc)","MICS","Tonga (5 pc)","2019","Y","V16","","Y","Both","Two","TON+2019+NoViolenceJustifiedAgainstWomen+aGroup+Education+NUnder5+PoorerHousehold+Residence"
"NoViolenceJustifiedAgainstWomen","TON","2019","aGroup+Education+Ethnicity+NUnder5+PoorerHousehold+Religion+Residence","1","2903",0.61895621621357,"0.050063186047059",0.89430085975633,"0.074491887551797","0.435836508834041","MAX-leaf // Residence ~ Urban // NUnder5 ~ 0 // aGroup ~ 15-24","MIN-leaf // Residence~Rural // Religion~FreeChurchTonga + MinorReligion // aGroup~25-34 + 35+ // PoorerHousehold~1","1","2903",0.61895621621357,"0.050063186047059",0.89430085975633,"0.074491887551797","0.435836508834041","MAX-leaf // Residence ~ Urban // NUnder5 ~ 0 // aGroup ~ 15-24","MIN-leaf // Residence~Rural // Religion~FreeChurchTonga + MinorReligion // aGroup~25-34 + 35+ // PoorerHousehold~1","TON2019","Tonga","MICS","Tonga","2019","Y","V16","","Y","Both","Two","TON+2019+NoViolenceJustifiedAgainstWomen+aGroup+Education+Ethnicity+NUnder5+PoorerHousehold+Religion+Residence"
"NoViolenceJustifiedAgainstWomen","NPL","2019","aGroup+Education+Language+NUnder5+PoorerHousehold+Religion+Residence","1","14805",0.705485448124131,"0.132064791146767",0.797984185865752,"0.075776110062861","0.571649604952119","MAX-leaf // Education ~ Secondary // NUnder5 ~ 0 // aGroup ~ 15-24","MIN-leaf // Education~Lower // Language~Maithili","1","14805",0.705485448124131,"0.132064791146767",0.797984185865752,"0.075776110062861","0.571649604952119","MAX-leaf // Education ~ Secondary // NUnder5 ~ 0 // aGroup ~ 15-24","MIN-leaf // Education~Lower // Language~Maithili","NPL2019","Nepal","MICS","Nepal","2019","Y","V16","","Y","Both","Two","NPL+2019+NoViolenceJustifiedAgainstWomen+aGroup+Education+Language+NUnder5+PoorerHousehold+Religion+Residence"
"NoViolenceJustifiedAgainstWomen","NPL","2019","aGroup+Education+NUnder5+PoorerHousehold+Residence","1","14805",0.705485448124131,"0.231741554884064",0.7856315841496,"0.157950388921011","0.627378436875474","MAX-leaf // Education ~ Secondary // NUnder5 ~ 0","MIN-leaf // Education~Lower // aGroup~25-34 + 35+ // Residence~Rural","1","14805",0.705485448124131,"0.231741554884064",0.7856315841496,"0.157950388921011","0.627378436875474","MAX-leaf // Education ~ Secondary // NUnder5 ~ 0","MIN-leaf // Education~Lower // aGroup~25-34 + 35+ // Residence~Rural","NPL2019","Nepal","MICS","Nepal","2019","Y","V16","","Y","Both","Two","NPL+2019+NoViolenceJustifiedAgainstWomen+aGroup+Education+NUnder5+PoorerHousehold+Residence"
