TreeID,IndicatorName.x,,SurveyID.x,FormularString.x,Latest...1.x,Sample.Size.x,Overall.Mean.x,Overall.Mean,,Max.Leaf.Size.x,Max.Leaf.Access.x,Min.Leaf.Size.x,Min.Leaf.Access.x,Max.Leaf.Characteristics.x,Min.Leaf.Characteristics.x,Sample.Size,Overall.Mean,Max.Leaf.Size,Max.Leaf.Access,Min.Leaf.Size,Min.Leaf.Access,Max.Leaf.Characteristics,Min.Leaf.Characteristics,,,,,,InUse.x.x,Latest...1.y,Sample.Size.y,Overall.Mean.y,Max.Leaf.Size.y,Max.Leaf.Access.y,Min.Leaf.Size.y,Min.Leaf.Access.y,Max.Leaf.Characteristics.y,Min.Leaf.Characteristics.y,InUse.y.x,VariableID.x,DatasetSource.x,MergeResult,AnaResult,Country_ISO.x,Year.x,data1,IndicatorName.y,Country_ISO.y,Year.y,Analysis,Sample.Size,Overall.Mean,Max.Leaf.Size,Max.Leaf.Access,Min.Leaf.Size,Min.Leaf.Access,Max.Leaf.Characteristics,Min.Leaf.Characteristics,FormularString.y,SurveyID.y,Country,Year.y,SurveySource,CountryCode,VersionCode,MetadataFile,InUse.x.y,MICS_Education_data,AdditionalVariables,Religion_data,Ethnicity_data,Language_data,VariableID.y,SurveySouce,DatasetSource.y,InUse.y.y,data2
THA+2019+SafeSanitationHL+aGroupHL+EducationHL+Language+PoorerHousehold+Religion+Residence+Sex,SafeSanitationHL,,THA2019,aGroupHL+EducationHL+Language+PoorerHousehold+Religion+Residence+Sex,1,101019.503759146,96.81%,96.81%,0.00%,0.070490828510095,0.991112406847014,0.065955619954712,0.910035348435645,MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Rural // aGroupHL ~ 0-24 + 60+ // Sex ~ Female,MIN-leaf // PoorerHousehold~1 // Residence~Urban // aGroupHL~25-59,101019.503759146,0.968142004732947,0.070490828510095,0.991112406847014,0.065955619954712,0.910035348435645,MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Rural // aGroupHL ~ 0-24 + 60+ // Sex ~ Female,MIN-leaf // PoorerHousehold~1 // Residence~Urban // aGroupHL~25-59,,,,,,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAN,C18,,Both,All,THA,2019,1,SafeSanitationHL,THA,2019,SafeSanitationHL ~ PoorerHousehold + Residence + aGroupHL + EducationHL + Sex + Language + Religion,101019.503759146,0.968142004732947,0.070490828510095,0.991112406847014,0.065955619954712,0.910035348435645,MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Rural // aGroupHL ~ 0-24 + 60+ // Sex ~ Female,MIN-leaf // PoorerHousehold~1 // Residence~Urban // aGroupHL~25-59,aGroupHL+EducationHL+Language+PoorerHousehold+Religion+Residence+Sex,THA2019,Thailand,2019,MICS,Thailand,2019,,Y,Ready,,Ready,NA,Ready,C18,,,Y,1
THA+2019+SafeSanitationHL+aGroupHL+EducationHL+PoorerHousehold+Residence+Sex,SafeSanitationHL,,THA2019,aGroupHL+EducationHL+PoorerHousehold+Residence+Sex,1,101019.503759146,96.81%,96.81%,0.00%,0.136457764740232,0.988589526714039,0.129502195113586,0.928573790365137,MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Rural // aGroupHL ~ 0-24 + 60+,MIN-leaf // PoorerHousehold~1 // Residence~Urban,101019.503759146,0.968142004732947,0.136457764740232,0.988589526714039,0.129502195113586,0.928573790365137,MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Rural // aGroupHL ~ 0-24 + 60+,MIN-leaf // PoorerHousehold~1 // Residence~Urban,,,,,,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAN,C18,,Both,All,THA,2019,1,SafeSanitationHL,THA,2019,SafeSanitationHL ~ PoorerHousehold + Residence + aGroupHL + EducationHL + Sex,101019.503759146,0.968142004732947,0.136457764740232,0.988589526714039,0.129502195113586,0.928573790365137,MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Rural // aGroupHL ~ 0-24 + 60+,MIN-leaf // PoorerHousehold~1 // Residence~Urban,aGroupHL+EducationHL+PoorerHousehold+Residence+Sex,THA2019,Thailand,2019,MICS,Thailand,2019,,Y,Ready,,Ready,NA,Ready,C18,,,Y,1
THA+2019+Stunting+Language+MotherEducation+NUnder5+PoorerHousehold+Religion+Residence+Sex,Stunting,,THA2019,Language+MotherEducation+NUnder5+PoorerHousehold+Religion+Residence+Sex,1,12217.0170819719,13.50%,13.50%,0.00%,0.216522904286091,0.182919214373901,0.114002206084131,0.0738472111296,MAX-leaf // Sex ~ Male // PoorerHousehold ~ 1,MIN-leaf // Sex~Female // Religion~BUDDHISM // NUnder5~1 // Residence~Rural // PoorerHousehold~0,12217.0170819719,0.135003139766623,0.216522904286091,0.182919214373901,0.114002206084131,0.0738472111296,MAX-leaf // Sex ~ Male // PoorerHousehold ~ 1,MIN-leaf // Sex~Female // Religion~BUDDHISM // NUnder5~1 // Residence~Rural // PoorerHousehold~0,,,,,,Y,1,12217.0170819719,0.135003139766623,0.216522904286091,0.182919214373901,0.114002206084131,0.0738472111296,MAX-leaf // Sex ~ Male // PoorerHousehold ~ 1,MIN-leaf // Sex~Female // Religion~BUDDHISM // NUnder5~1 // Residence~Rural // PoorerHousehold~0,Y,K16,,Both,Two,THA,2019,1,Stunting,THA,2019,Stunting ~ PoorerHousehold + Residence + MotherEducation + NUnder5 + Sex + Language + Religion,12217.0170819719,0.135003139766623,0.216522904286091,0.182919214373901,0.114002206084131,0.0738472111296,MAX-leaf // Sex ~ Male // PoorerHousehold ~ 1,MIN-leaf // Sex~Female // Religion~BUDDHISM // NUnder5~1 // Residence~Rural // PoorerHousehold~0,Language+MotherEducation+NUnder5+PoorerHousehold+Religion+Residence+Sex,THA2019,Thailand,2019,MICS,Thailand,2019,,Y,Ready,,Ready,NA,Ready,K16,,,Y,1
THA+2019+Stunting+MotherEducation+NUnder5+PoorerHousehold+Residence+Sex,Stunting,,THA2019,MotherEducation+NUnder5+PoorerHousehold+Residence+Sex,1,12217.0170819719,13.50%,13.50%,0.00%,0.216522904286091,0.182919214373901,0.124098828595668,0.076545232623596,MAX-leaf // Sex ~ Male // PoorerHousehold ~ 1,MIN-leaf // Sex~Female // NUnder5~1 // Residence~Rural // PoorerHousehold~0,12217.0170819719,0.135003139766623,0.216522904286091,0.182919214373901,0.124098828595668,0.076545232623596,MAX-leaf // Sex ~ Male // PoorerHousehold ~ 1,MIN-leaf // Sex~Female // NUnder5~1 // Residence~Rural // PoorerHousehold~0,,,,,,Y,1,12217.0170819719,0.135003139766623,0.216522904286091,0.182919214373901,0.124098828595668,0.076545232623596,MAX-leaf // Sex ~ Male // PoorerHousehold ~ 1,MIN-leaf // Sex~Female // NUnder5~1 // Residence~Rural // PoorerHousehold~0,Y,K16,,Both,Two,THA,2019,1,Stunting,THA,2019,Stunting ~ PoorerHousehold + Residence + MotherEducation + NUnder5 + Sex,12217.0170819719,0.135003139766623,0.216522904286091,0.182919214373901,0.124098828595668,0.076545232623596,MAX-leaf // Sex ~ Male // PoorerHousehold ~ 1,MIN-leaf // Sex~Female // NUnder5~1 // Residence~Rural // PoorerHousehold~0,MotherEducation+NUnder5+PoorerHousehold+Residence+Sex,THA2019,Thailand,2019,MICS,Thailand,2019,,Y,Ready,,Ready,NA,Ready,K16,,,Y,1
THA+2019+Wasting+Language+MotherEducation+NUnder5+PoorerHousehold+Religion+Residence+Sex,Wasting,,THA2019,Language+MotherEducation+NUnder5+PoorerHousehold+Religion+Residence+Sex,1,12054.7367145076,7.74%,7.74%,0.00%,0.06101462490298,0.116243767009652,0.125470805833622,0.028875298589986,MAX-leaf // PoorerHousehold ~ 1 // Language ~ MinorLanguage,MIN-leaf // PoorerHousehold~0 // MotherEducation~Secondary // Sex~Female,12054.7367145076,0.077354784465421,0.06101462490298,0.116243767009652,0.125470805833622,0.028875298589986,MAX-leaf // PoorerHousehold ~ 1 // Language ~ MinorLanguage,MIN-leaf // PoorerHousehold~0 // MotherEducation~Secondary // Sex~Female,,,,,,Y,1,12054.7367145076,0.077354784465421,0.06101462490298,0.116243767009652,0.125470805833622,0.028875298589986,MAX-leaf // PoorerHousehold ~ 1 // Language ~ MinorLanguage,MIN-leaf // PoorerHousehold~0 // MotherEducation~Secondary // Sex~Female,Y,K17,,Both,Two,THA,2019,1,Wasting,THA,2019,Wasting ~ PoorerHousehold + Residence + MotherEducation + NUnder5 + Sex + Language + Religion,12054.7367145076,0.077354784465421,0.06101462490298,0.116243767009652,0.125470805833622,0.028875298589986,MAX-leaf // PoorerHousehold ~ 1 // Language ~ MinorLanguage,MIN-leaf // PoorerHousehold~0 // MotherEducation~Secondary // Sex~Female,Language+MotherEducation+NUnder5+PoorerHousehold+Religion+Residence+Sex,THA2019,Thailand,2019,MICS,Thailand,2019,,Y,Ready,,Ready,NA,Ready,K17,,,Y,1
THA+2019+Wasting+MotherEducation+NUnder5+PoorerHousehold+Residence+Sex,Wasting,,THA2019,MotherEducation+NUnder5+PoorerHousehold+Residence+Sex,1,12054.7367145076,7.74%,7.74%,0.00%,0.100757306824987,0.103839211216647,0.182531784681558,0.03914148114484,MAX-leaf // PoorerHousehold ~ 1 // NUnder5 ~ 2 + 3 + 4 + 5,MIN-leaf // PoorerHousehold~0 // MotherEducation~Lower + Secondary // Sex~Female,12054.7367145076,0.077354784465421,0.100757306824987,0.103839211216647,0.182531784681558,0.03914148114484,MAX-leaf // PoorerHousehold ~ 1 // NUnder5 ~ 2 + 3 + 4 + 5,MIN-leaf // PoorerHousehold~0 // MotherEducation~Lower + Secondary // Sex~Female,,,,,,Y,1,12054.7367145076,0.077354784465421,0.100757306824987,0.103839211216647,0.182531784681558,0.03914148114484,MAX-leaf // PoorerHousehold ~ 1 // NUnder5 ~ 2 + 3 + 4 + 5,MIN-leaf // PoorerHousehold~0 // MotherEducation~Lower + Secondary // Sex~Female,Y,K17,,Both,Two,THA,2019,1,Wasting,THA,2019,Wasting ~ PoorerHousehold + Residence + MotherEducation + NUnder5 + Sex,12054.7367145076,0.077354784465421,0.100757306824987,0.103839211216647,0.182531784681558,0.03914148114484,MAX-leaf // PoorerHousehold ~ 1 // NUnder5 ~ 2 + 3 + 4 + 5,MIN-leaf // PoorerHousehold~0 // MotherEducation~Lower + Secondary // Sex~Female,MotherEducation+NUnder5+PoorerHousehold+Residence+Sex,THA2019,Thailand,2019,MICS,Thailand,2019,,Y,Ready,,Ready,NA,Ready,K17,,,Y,1
THA+2019+WaterOnstieHL+aGroupHL+EducationHL+Language+PoorerHousehold+Religion+Residence+Sex,WaterOnstieHL,,THA2019,aGroupHL+EducationHL+Language+PoorerHousehold+Religion+Residence+Sex,1,101019.503759146,99.44%,99.44%,0.00%,0.311809503922114,0.999722663979568,0.052015024393815,0.942146984606203,MAX-leaf // Religion ~ BUDDHISM + MinorReligion + NoReligion // PoorerHousehold ~ 0 // Residence ~ Urban,MIN-leaf // Religion~ISLAM,101019.503759146,0.994443517223908,0.311809503922114,0.999722663979568,0.052015024393815,0.942146984606203,MAX-leaf // Religion ~ BUDDHISM + MinorReligion + NoReligion // PoorerHousehold ~ 0 // Residence ~ Urban,MIN-leaf // Religion~ISLAM,,,,,,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAN,C21,,Both,All,THA,2019,1,WaterOnstieHL,THA,2019,WaterOnstieHL ~ PoorerHousehold + Residence + aGroupHL + EducationHL + Sex + Language + Religion,101019.503759146,0.994443517223908,0.311809503922114,0.999722663979568,0.052015024393815,0.942146984606203,MAX-leaf // Religion ~ BUDDHISM + MinorReligion + NoReligion // PoorerHousehold ~ 0 // Residence ~ Urban,MIN-leaf // Religion~ISLAM,aGroupHL+EducationHL+Language+PoorerHousehold+Religion+Residence+Sex,THA2019,Thailand,2019,MICS,Thailand,2019,,Y,Ready,,Ready,NA,Ready,C21,,,Y,1
THA+2019+WaterOnstieHL+aGroupHL+EducationHL+PoorerHousehold+Residence+Sex,WaterOnstieHL,,THA2019,aGroupHL+EducationHL+PoorerHousehold+Residence+Sex,1,101019.503759146,99.44%,99.44%,0.00%,0.325039906085925,0.999505875140446,0.078288937548972,0.980510869140356,MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Urban,MIN-leaf // PoorerHousehold~1 // Residence~Rural // aGroupHL~0-24,101019.503759146,0.994443517223908,0.325039906085925,0.999505875140446,0.078288937548972,0.980510869140356,MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Urban,MIN-leaf // PoorerHousehold~1 // Residence~Rural // aGroupHL~0-24,,,,,,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAN,C21,,Both,All,THA,2019,1,WaterOnstieHL,THA,2019,WaterOnstieHL ~ PoorerHousehold + Residence + aGroupHL + EducationHL + Sex,101019.503759146,0.994443517223908,0.325039906085925,0.999505875140446,0.078288937548972,0.980510869140356,MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Urban,MIN-leaf // PoorerHousehold~1 // Residence~Rural // aGroupHL~0-24,aGroupHL+EducationHL+PoorerHousehold+Residence+Sex,THA2019,Thailand,2019,MICS,Thailand,2019,,Y,Ready,,Ready,NA,Ready,C21,,,Y,1
TJK+2012+AccessElectricity+HighestEducation+PoorerHousehold+Residence,AccessElectricity,,TJK61,HighestEducation+PoorerHousehold+Residence,0,6431.999668,99.11%,99.11%,0.00%,0.636347234960712,0.999327987553605,0.229925740101888,0.969583138234415,MAX-leaf // PoorerHousehold ~ 0,MIN-leaf // PoorerHousehold~1 // HighestEducation~Lower + Secondary,6431.999668,0.991088742077342,0.636347234960712,0.999327987553605,0.230134243377576,0.969610696129412,MAX-leaf // PoorerHousehold ~ 0,MIN-leaf // PoorerHousehold~1 // HighestEducation~Lower + Secondary,,,,,,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAN,H11,HR+HH,Both,All,TJK,2012,1,AccessElectricity,TJK,2012,AccessElectricity ~ PoorerHousehold + Residence + HighestEducation,6431.999668,0.991088742077342,0.636347234960712,0.999327987553605,0.230134243377576,0.969610696129412,MAX-leaf // PoorerHousehold ~ 0,MIN-leaf // PoorerHousehold~1 // HighestEducation~Lower + Secondary,HighestEducation+PoorerHousehold+Residence,TJK61,Tajikistan,2012,DHS,TJ,61,,Y,,,,,,H11,BOTH,HR+HH,Y,1
TJK+2012+BasicWater+HighestEducation+PoorerHousehold+Residence,BasicWater,,TJK61,HighestEducation+PoorerHousehold+Residence,0,6431.999668,72.47%,72.47%,0.00%,0.30718966246688,0.925836649394626,0.347648329511698,0.553742369091786,MAX-leaf // Residence ~ Urban,MIN-leaf // Residence~Rural // PoorerHousehold~1,6431.999668,0.724672242007336,0.30718966246688,0.925836649394626,0.347648329511698,0.553742369091786,MAX-leaf // Residence ~ Urban,MIN-leaf // Residence~Rural // PoorerHousehold~1,,,,,,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAN,H12,HR+HH,Both,All,TJK,2012,1,BasicWater,TJK,2012,BasicWater ~ PoorerHousehold + Residence + HighestEducation,6431.999668,0.724672242007336,0.30718966246688,0.925836649394626,0.347648329511698,0.553742369091786,MAX-leaf // Residence ~ Urban,MIN-leaf // Residence~Rural // PoorerHousehold~1,HighestEducation+PoorerHousehold+Residence,TJK61,Tajikistan,2012,DHS,TJ,61,,Y,,,,,,H12,BOTH,HR+HH,Y,1
TJK+2012+CleanFuel+HighestEducation+PoorerHousehold+Residence,CleanFuel,,TJK61,HighestEducation+PoorerHousehold+Residence,0,6431.999668,70.51%,70.51%,0.00%,0.291185226939288,0.9793340492532,0.133727024937402,0.415060219000295,MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Urban,MIN-leaf // PoorerHousehold~1 // HighestEducation~Higher,6431.999668,0.705149368487188,0.291185226939288,0.9793340492532,0.133518521661714,0.415708379376789,MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Urban,MIN-leaf // PoorerHousehold~1 // HighestEducation~Higher,,,,,,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAN,H13,HR+HH,Both,All,TJK,2012,1,CleanFuel,TJK,2012,CleanFuel ~ PoorerHousehold + Residence + HighestEducation,6431.999668,0.705149368487188,0.291185226939288,0.9793340492532,0.133518521661714,0.415708379376789,MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Urban,MIN-leaf // PoorerHousehold~1 // HighestEducation~Higher,HighestEducation+PoorerHousehold+Residence,TJK61,Tajikistan,2012,DHS,TJ,61,,Y,,,,,,H13,BOTH,HR+HH,Y,1
TJK+2012+NotOverweight+MotherEducation+PoorerHousehold+Residence+Sex+Under5,NotOverweight,,TJK61,MotherEducation+PoorerHousehold+Residence+Sex+Under5,0,5119.801641,94.16%,94.16%,0.00%,0.188908547404404,0.978754290523217,0.212716571337181,0.909058471390105,MAX-leaf // PoorerHousehold ~ 1 // Under5 ~ 0 + 1 + 4 + 5 + 6 + 7,MIN-leaf // PoorerHousehold~0 // Under5~1 + 4,5119.801641,0.941554027678784,0.120363949857955,0.981052261189833,0.392701640801714,0.91796301687429,MAX-leaf // PoorerHousehold ~ 1 // Under5 ~ 0 + 1 + 2 // Sex ~ Female,MIN-leaf // PoorerHousehold~0 // Residence~Rural,,,,,,Y,0,5119.801641,0.941554027678784,0.188908547404404,0.978754290523217,0.212716571337181,0.909058471390105,MAX-leaf // PoorerHousehold ~ 1 // Under5 ~ 0 + 1 + 4 + 5 + 6 + 7,MIN-leaf // PoorerHousehold~0 // Under5~1 + 4,Y,K11,,Both,Two,TJK,2012,1,NotOverweight,TJK,2012,NotOverweight ~ PoorerHousehold + Residence + MotherEducation + Under5 + Sex,5119.801641,0.941554027678784,0.120363949857955,0.981052261189833,0.392701640801714,0.91796301687429,MAX-leaf // PoorerHousehold ~ 1 // Under5 ~ 0 + 1 + 2 // Sex ~ Female,MIN-leaf // PoorerHousehold~0 // Residence~Rural,MotherEducation+PoorerHousehold+Residence+Sex+Under5,TJK61,Tajikistan,2012,DHS,TJ,61,,Y,,,,,,K11,,,Y,1
TJK+2012+NotStunting+MotherEducation+PoorerHousehold+Residence+Sex+Under5,NotStunting,,TJK61,MotherEducation+PoorerHousehold+Residence+Sex+Under5,0,5119.801641,73.60%,73.60%,0.00%,0.207338583686351,0.800291113294221,0.159557832760185,0.672563440326158,MAX-leaf // PoorerHousehold ~ 0 // Under5 ~ 0 + 1 + 2 + 5 + 6 // Sex ~ Male,MIN-leaf // PoorerHousehold~1 // Under5~0 + 2 + 7,5119.801641,0.736048455436635,0.095853710048061,0.824465030892123,0.410786333040281,0.691177211062079,MAX-leaf // PoorerHousehold ~ 0 // Under5 ~ 0 + 1 + 2 // MotherEducation ~ Lower,MIN-leaf // PoorerHousehold~1,,,,,,Y,0,5119.801641,0.736048455436635,0.207338583686351,0.800291113294221,0.159557832760185,0.672563440326158,MAX-leaf // PoorerHousehold ~ 0 // Under5 ~ 0 + 1 + 2 + 5 + 6 // Sex ~ Male,MIN-leaf // PoorerHousehold~1 // Under5~0 + 2 + 7,Y,K12,,Both,Two,TJK,2012,1,NotStunting,TJK,2012,NotStunting ~ PoorerHousehold + Residence + MotherEducation + Under5 + Sex,5119.801641,0.736048455436635,0.095853710048061,0.824465030892123,0.410786333040281,0.691177211062079,MAX-leaf // PoorerHousehold ~ 0 // Under5 ~ 0 + 1 + 2 // MotherEducation ~ Lower,MIN-leaf // PoorerHousehold~1,MotherEducation+PoorerHousehold+Residence+Sex+Under5,TJK61,Tajikistan,2012,DHS,TJ,61,,Y,,,,,,K12,,,Y,1
TJK+2012+NotWasting+MotherEducation+PoorerHousehold+Residence+Sex+Under5,NotWasting,,TJK61,MotherEducation+PoorerHousehold+Residence+Sex+Under5,0,5119.801641,89.96%,89.96%,0.00%,0.111994976213181,0.919234438374149,0.093646261441167,0.865376204189247,MAX-leaf // MotherEducation ~ Secondary + Higher // Under5 ~ 0 + 3 + 7 + 9 // PoorerHousehold ~ 0,MIN-leaf // MotherEducation~Lower,5119.801641,0.899605234725538,0.149349219484732,0.923140469254421,0.082173292932073,0.884236310363771,MAX-leaf // Under5 ~ 2 + 3 + 4 + 5 + 6 + 7 + 9 // PoorerHousehold ~ 0 // Sex ~ Male // Residence ~ Rural,MIN-leaf // Under5~0 + 1 // PoorerHousehold~0 // Sex~Male,,,,,,Y,0,5119.801641,0.899605234725538,0.111994976213181,0.919234438374149,0.093646261441167,0.865376204189247,MAX-leaf // MotherEducation ~ Secondary + Higher // Under5 ~ 0 + 3 + 7 + 9 // PoorerHousehold ~ 0,MIN-leaf // MotherEducation~Lower,Y,K13,,Both,Two,TJK,2012,1,NotWasting,TJK,2012,NotWasting ~ PoorerHousehold + Residence + MotherEducation + Under5 + Sex,5119.801641,0.899605234725538,0.149349219484732,0.923140469254421,0.082173292932073,0.884236310363771,MAX-leaf // Under5 ~ 2 + 3 + 4 + 5 + 6 + 7 + 9 // PoorerHousehold ~ 0 // Sex ~ Male // Residence ~ Rural,MIN-leaf // Under5~0 + 1 // PoorerHousehold~0 // Sex~Male,MotherEducation+PoorerHousehold+Residence+Sex+Under5,TJK61,Tajikistan,2012,DHS,TJ,61,,Y,,,,,,K13,,,Y,1
TJK+2012+Overweight+MotherEducation+PoorerHousehold+Residence+Sex+Under5,Overweight,,TJK61,MotherEducation+PoorerHousehold+Residence+Sex+Under5,0,5119.801641,5.84%,5.84%,0.00%,0.212716571337181,0.090941528609896,0.188908547404404,0.021245709476784,MAX-leaf // PoorerHousehold ~ 0 // Under5 ~ 1 + 4,MIN-leaf // PoorerHousehold~1 // Under5~0 + 1 + 4 + 5 + 6 + 7,5119.801641,0.058445972321216,0.392701640801714,0.082036983125707,0.120363949857955,0.018947738810168,MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Rural,MIN-leaf // PoorerHousehold~1 // Under5~0 + 1 + 2 // Sex~Female,,,,,,Y,0,5119.801641,0.058445972321216,0.212716571337181,0.090941528609896,0.188908547404404,0.021245709476784,MAX-leaf // PoorerHousehold ~ 0 // Under5 ~ 1 + 4,MIN-leaf // PoorerHousehold~1 // Under5~0 + 1 + 4 + 5 + 6 + 7,Y,K15,,Both,Two,TJK,2012,1,Overweight,TJK,2012,Overweight ~ PoorerHousehold + Residence + MotherEducation + Under5 + Sex,5119.801641,0.058445972321216,0.392701640801714,0.082036983125707,0.120363949857955,0.018947738810168,MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Rural,MIN-leaf // PoorerHousehold~1 // Under5~0 + 1 + 2 // Sex~Female,MotherEducation+PoorerHousehold+Residence+Sex+Under5,TJK61,Tajikistan,2012,DHS,TJ,61,,Y,,,,,,K15,,,Y,1
TJK+2012+Stunting+MotherEducation+PoorerHousehold+Residence+Sex+Under5,Stunting,,TJK61,MotherEducation+PoorerHousehold+Residence+Sex+Under5,0,5119.801641,26.40%,26.40%,0.00%,0.159557832760185,0.327436559673845,0.207338583686351,0.199708886705779,MAX-leaf // PoorerHousehold ~ 1 // Under5 ~ 0 + 2 + 7,MIN-leaf // PoorerHousehold~0 // Under5~0 + 1 + 2 + 5 + 6 // Sex~Male,5119.801641,0.263951544563365,0.410786333040281,0.308822788937917,0.095853710048061,0.175534969107878,MAX-leaf // PoorerHousehold ~ 1,MIN-leaf // PoorerHousehold~0 // Under5~0 + 1 + 2 // MotherEducation~Lower,,,,,,Y,0,5119.801641,0.263951544563365,0.159557832760185,0.327436559673845,0.207338583686351,0.199708886705779,MAX-leaf // PoorerHousehold ~ 1 // Under5 ~ 0 + 2 + 7,MIN-leaf // PoorerHousehold~0 // Under5~0 + 1 + 2 + 5 + 6 // Sex~Male,Y,K16,,Both,Two,TJK,2012,1,Stunting,TJK,2012,Stunting ~ PoorerHousehold + Residence + MotherEducation + Under5 + Sex,5119.801641,0.263951544563365,0.410786333040281,0.308822788937917,0.095853710048061,0.175534969107878,MAX-leaf // PoorerHousehold ~ 1,MIN-leaf // PoorerHousehold~0 // Under5~0 + 1 + 2 // MotherEducation~Lower,MotherEducation+PoorerHousehold+Residence+Sex+Under5,TJK61,Tajikistan,2012,DHS,TJ,61,,Y,,,,,,K16,,,Y,1
TJK+2012+Wasting+MotherEducation+PoorerHousehold+Residence+Sex+Under5,Wasting,,TJK61,MotherEducation+PoorerHousehold+Residence+Sex+Under5,0,5119.801641,10.04%,10.04%,0.00%,0.093646261441167,0.134623795810754,0.111994976213181,0.080765561625851,MAX-leaf // MotherEducation ~ Lower,MIN-leaf // MotherEducation~Secondary + Higher // Under5~0 + 3 + 7 + 9 // PoorerHousehold~0,5119.801641,0.100394765274462,0.082173292932073,0.115763689636229,0.149349219484732,0.076859530745579,MAX-leaf // Under5 ~ 0 + 1 // PoorerHousehold ~ 0 // Sex ~ Male,MIN-leaf // Under5~2 + 3 + 4 + 5 + 6 + 7 + 9 // PoorerHousehold~0 // Sex~Male // Residence~Rural,,,,,,Y,0,5119.801641,0.100394765274462,0.093646261441167,0.134623795810754,0.111994976213181,0.080765561625851,MAX-leaf // MotherEducation ~ Lower,MIN-leaf // MotherEducation~Secondary + Higher // Under5~0 + 3 + 7 + 9 // PoorerHousehold~0,Y,K17,,Both,Two,TJK,2012,1,Wasting,TJK,2012,Wasting ~ PoorerHousehold + Residence + MotherEducation + Under5 + Sex,5119.801641,0.100394765274462,0.082173292932073,0.115763689636229,0.149349219484732,0.076859530745579,MAX-leaf // Under5 ~ 0 + 1 // PoorerHousehold ~ 0 // Sex ~ Male,MIN-leaf // Under5~2 + 3 + 4 + 5 + 6 + 7 + 9 // PoorerHousehold~0 // Sex~Male // Residence~Rural,MotherEducation+PoorerHousehold+Residence+Sex+Under5,TJK61,Tajikistan,2012,DHS,TJ,61,,Y,,,,,,K17,,,Y,1
TJK+2017+AccessElectricity+HighestEducation+PoorerHousehold+Residence,AccessElectricity,,TJK70,HighestEducation+PoorerHousehold+Residence,1,7842.999609,99.18%,99.18%,0.00%,0.324405375218987,0.996872389311872,0.155748094976094,0.985479163543131,MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Rural,MIN-leaf // PoorerHousehold~1 // HighestEducation~Higher,7842.999609,0.991845700345744,0.324405375218987,0.996872389311872,0.155379656222548,0.985444731500902,MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Rural,MIN-leaf // PoorerHousehold~1 // HighestEducation~Higher,,,,,,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAN,H11,HR+HH,Both,All,TJK,2017,1,AccessElectricity,TJK,2017,AccessElectricity ~ PoorerHousehold + Residence + HighestEducation,7842.999609,0.991845700345744,0.324405375218987,0.996872389311872,0.155379656222548,0.985444731500902,MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Rural,MIN-leaf // PoorerHousehold~1 // HighestEducation~Higher,HighestEducation+PoorerHousehold+Residence,TJK70,Tajikistan,2017,DHS,TJ,70,,Y,,,,,,H11,BOTH,HR+HH,Y,1
