Source,Type,Country,Year,Latest = 1,Additional variables,Analysis,Sample Size,Overall Mean,Max Leaf Size,Max Leaf Access,Min Leaf Size,Min Leaf Access,Gap,Max Leaf Characteristics,Min Leaf Characteristics,Most imp. Var.,2nd var,3rd var,4th var,5th var,6th var,7th var,8th var
MICS,Children,Mongolia,2018,1,Yes,Wasting ~ PoorerHousehold + Residence + Sex + MotherEducation + NUnder5 + Ethnicity,5882.34960537499,0.009951748598644,0.057953337501751,0.032440753036173,0.148529416239295,0.000581477230218,0.031859275805955,MAX-leaf // Ethnicity ~ Khalkh + Kazakh // PoorerHousehold ~ 1 // Residence ~ Urban // NUnder5 ~ 2 + 3 + 4,MIN-leaf // Ethnicity~MinorEthnicity,Residence,Ethnicity,PoorerHousehold,MotherEducation,Sex,NUnder5,,
MICS,Children,Mongolia,2018,1,Yes,Stunting ~ PoorerHousehold + Residence + Sex + MotherEducation + NUnder5 + Ethnicity,5914.57097502619,0.095043984120457,0.054160180066891,0.21405362535806,0.187064843071392,0.042067240228,0.17198638513006,MAX-leaf // MotherEducation ~ Lower // Ethnicity ~ MinorEthnicity + Kazakh,MIN-leaf // MotherEducation~Higher // PoorerHousehold~0 // Sex~FEMALE,MotherEducation,PoorerHousehold,Sex,Ethnicity,NUnder5,Residence,,
MICS,Children,Mongolia,2018,1,Yes,ChildHealth ~ PoorerHousehold + Residence + Sex + MotherEducation + NUnder5 + Ethnicity,5854.23347407367,0.811076537567863,0.07420920168426,0.89961008163869,0.079091239134704,0.672991656855256,0.226618424783434,MAX-leaf // PoorerHousehold ~ 0 // Sex ~ FEMALE // MotherEducation ~ Secondary,MIN-leaf // PoorerHousehold~1 // MotherEducation~Lower // Sex~MALE,PoorerHousehold,MotherEducation,Residence,Sex,NUnder5,Ethnicity,,
MICS,Children,Mongolia,2018,1,No,NotOverweight ~ PoorerHousehold + Residence + Sex + MotherEducation + NUnder5,5882.34960537499,0.892736246093105,0.212026804709655,0.925892247873498,0.14305126908061,0.866074836626255,0.059817411247243,MAX-leaf // PoorerHousehold ~ 0 // MotherEducation ~ Lower + Secondary,MIN-leaf // PoorerHousehold~1 // Residence~Urban,MotherEducation,NUnder5,PoorerHousehold,Residence,,,,
MICS,Children,Mongolia,2018,1,No,NotWasting ~ PoorerHousehold + Residence + Sex + MotherEducation + NUnder5,5882.34960537499,0.990048251401356,0.129853497085756,0.995221802791766,0.14305126908061,0.976004036358073,0.019217766433693,MAX-leaf // PoorerHousehold ~ 1 // Residence ~ Rural // Sex ~ FEMALE,MIN-leaf // PoorerHousehold~1 // Residence~Urban,Residence,PoorerHousehold,Sex,MotherEducation,NUnder5,,,
MICS,Children,Mongolia,2018,1,No,NotStunting ~ PoorerHousehold + Residence + Sex + MotherEducation + NUnder5,5914.57097502619,0.904956015879543,0.261326383941328,0.952079158359647,0.08225231194253,0.808294923860064,0.143784234499583,MAX-leaf // MotherEducation ~ Secondary + Higher // PoorerHousehold ~ 0 // Sex ~ FEMALE,MIN-leaf // MotherEducation~Lower // NUnder5~2 + 3 + 4,MotherEducation,PoorerHousehold,NUnder5,Sex,Residence,,,
MICS,Children,Mongolia,2018,1,No,Overweight ~ PoorerHousehold + Residence + Sex + MotherEducation + NUnder5,5882.34960537499,0.107263753906895,0.14305126908061,0.133925163373745,0.212026804709655,0.074107752126502,0.059817411247243,MAX-leaf // PoorerHousehold ~ 1 // Residence ~ Urban,MIN-leaf // PoorerHousehold~0 // MotherEducation~Lower + Secondary,MotherEducation,NUnder5,PoorerHousehold,Residence,,,,
MICS,Children,Mongolia,2018,1,No,Wasting ~ PoorerHousehold + Residence + Sex + MotherEducation + NUnder5,5882.34960537499,0.009951748598644,0.14305126908061,0.023995963641928,0.129853497085756,0.004778197208234,0.019217766433694,MAX-leaf // PoorerHousehold ~ 1 // Residence ~ Urban,MIN-leaf // PoorerHousehold~1 // Residence~Rural // Sex~FEMALE,Residence,PoorerHousehold,Sex,MotherEducation,NUnder5,,,
MICS,Children,Mongolia,2018,1,No,Stunting ~ PoorerHousehold + Residence + Sex + MotherEducation + NUnder5,5914.57097502619,0.095043984120457,0.08225231194253,0.191705076139936,0.261326383941328,0.047920841640353,0.143784234499583,MAX-leaf // MotherEducation ~ Lower // NUnder5 ~ 2 + 3 + 4,MIN-leaf // MotherEducation~Secondary + Higher // PoorerHousehold~0 // Sex~FEMALE,MotherEducation,PoorerHousehold,NUnder5,Sex,Residence,,,
MICS,Children,Mongolia,2018,1,No,ChildHealth ~ PoorerHousehold + Residence + Sex + MotherEducation + NUnder5,5854.23347407367,0.811076537567863,0.285230629667722,0.863127542552015,0.079091239134704,0.672991656855256,0.190135885696759,MAX-leaf // PoorerHousehold ~ 0 // Sex ~ FEMALE,MIN-leaf // PoorerHousehold~1 // MotherEducation~Lower // Sex~MALE,PoorerHousehold,MotherEducation,Residence,Sex,NUnder5,,,
DHS,Children,Myanmar,2015-2016,1,No,NotStunting ~ PoorerHousehold + Residence + MotherEducation + Under5 + Sex,4176.903089,0.706447678369873,0.251082321436163,0.817182575949113,0.264836942689239,0.617539048452873,0.19964352749624,MAX-leaf // PoorerHousehold ~ 0 // MotherEducation ~ Secondary + Higher,MIN-leaf // PoorerHousehold~1 // Sex~Male,PoorerHousehold,MotherEducation,Residence,Under5,Sex,,,
DHS,Children,Myanmar,2015-2016,1,No,NotOverweight ~ PoorerHousehold + Residence + MotherEducation + Under5 + Sex,4163.781681,0.986429914359383,0.273975485843922,0.994340010043128,0.084475292401864,0.971983552752922,0.022356457290206,MAX-leaf // MotherEducation ~ Lower // Under5 ~ 0 + 1 + 3 + 4 + 5 // PoorerHousehold ~ 1,MIN-leaf // MotherEducation~Secondary + Higher // Under5~2,MotherEducation,Under5,Residence,PoorerHousehold,,,,
DHS,Children,Myanmar,2015-2016,1,No,NotWasting ~ PoorerHousehold + Residence + MotherEducation + Under5 + Sex,4163.781681,0.9288978967483,0.201090798977459,0.949731283604779,0.212347899515148,0.912218049479051,0.037513234125728,MAX-leaf // Residence ~ Rural // MotherEducation ~ Secondary + Higher,MIN-leaf // Residence~Urban,MotherEducation,Residence,Sex,Under5,,,,
DHS,Children,Myanmar,2015-2016,1,No,ChildHealth ~ PoorerHousehold + Residence + MotherEducation + Under5 + Sex,4150.525569,0.651968830938191,0.252185592547063,0.744545167192881,0.262913074708009,0.575853771213684,0.168691395979197,MAX-leaf // PoorerHousehold ~ 0 // MotherEducation ~ Secondary + Higher,MIN-leaf // PoorerHousehold~1 // Sex~Male,PoorerHousehold,MotherEducation,Residence,Under5,Sex,,,
DHS,Children,Myanmar,2015-2016,1,No,Stunting ~ PoorerHousehold + Residence + MotherEducation + Under5 + Sex,4176.903089,0.293552321630127,0.264836942689239,0.382460951547127,0.251082321436163,0.182817424050885,0.199643527496242,MAX-leaf // PoorerHousehold ~ 1 // Sex ~ Male,MIN-leaf // PoorerHousehold~0 // MotherEducation~Secondary + Higher,PoorerHousehold,MotherEducation,Residence,Under5,Sex,,,
DHS,Children,Myanmar,2015-2016,1,No,Overweight ~ PoorerHousehold + Residence + MotherEducation + Under5 + Sex,4163.781681,0.013570085640617,0.084475292401864,0.028016447247078,0.273975485843922,0.005659989956872,0.022356457290205,MAX-leaf // MotherEducation ~ Secondary + Higher // Under5 ~ 2,MIN-leaf // MotherEducation~Lower // Under5~0 + 1 + 3 + 4 + 5 // PoorerHousehold~1,MotherEducation,Under5,Residence,PoorerHousehold,,,,
DHS,Children,Myanmar,2015-2016,1,No,Wasting ~ PoorerHousehold + Residence + MotherEducation + Under5 + Sex,4163.781681,0.0711021032517,0.212347899515148,0.087781950520948,0.201090798977459,0.050268716395223,0.037513234125724,MAX-leaf // Residence ~ Urban,MIN-leaf // Residence~Rural // MotherEducation~Secondary + Higher,MotherEducation,Residence,Sex,Under5,,,,
DHS,Children,Nepal,2011,0,No,NotStunting ~ PoorerHousehold + Residence + MotherEducation + Under5 + Sex,2536.231928,0.586614482522199,0.174668554602313,0.755434059684408,0.230649753889541,0.45027920124691,0.305154858437498,MAX-leaf // PoorerHousehold ~ 0 // Under5 ~ 0 + 1 + 3 + 5 // MotherEducation ~ Secondary + Higher,MIN-leaf // PoorerHousehold~1 // Under5~1 + 3,PoorerHousehold,MotherEducation,Under5,Sex,Residence,,,
DHS,Children,Nepal,2011,0,No,NotOverweight ~ PoorerHousehold + Residence + MotherEducation + Under5 + Sex,2536.231928,0.986305610848694,0.362583031483709,0.996558565274228,0.11938810313723,0.965362802660495,0.031195762613733,MAX-leaf // MotherEducation ~ Lower // Under5 ~ 1 + 3 + 4 + 5,MIN-leaf // MotherEducation~Secondary + Higher // Under5~0 + 2,MotherEducation,Under5,Residence,,,,,
DHS,Children,Nepal,2011,0,No,NotWasting ~ PoorerHousehold + Residence + MotherEducation + Under5 + Sex,2536.231928,0.884851463789316,0.151711285451493,0.958253876292579,0.121993287200665,0.850956833778778,0.107297042513801,MAX-leaf // MotherEducation ~ Secondary + Higher // Sex ~ Female,MIN-leaf // MotherEducation~Lower // PoorerHousehold~1 // Under5~2 + 3 + 5 // Sex~Male,MotherEducation,Sex,PoorerHousehold,Under5,Residence,,,
DHS,Children,Nepal,2011,0,No,ChildHealth ~ PoorerHousehold + Residence + MotherEducation + Under5 + Sex,2536.231928,0.516775045897932,0.256136220362257,0.668842898610119,0.232456068583959,0.387019513349211,0.281823385260908,MAX-leaf // PoorerHousehold ~ 0 // MotherEducation ~ Secondary + Higher,MIN-leaf // PoorerHousehold~1 // Under5~1 + 3 + 5,PoorerHousehold,MotherEducation,Under5,Residence,Sex,,,
DHS,Children,Nepal,2011,0,No,Stunting ~ PoorerHousehold + Residence + MotherEducation + Under5 + Sex,2536.231928,0.413385517477801,0.230649753889541,0.549720798753099,0.174668554602313,0.244565940315594,0.305154858437505,MAX-leaf // PoorerHousehold ~ 1 // Under5 ~ 1 + 3,MIN-leaf // PoorerHousehold~0 // Under5~0 + 1 + 3 + 5 // MotherEducation~Secondary + Higher,PoorerHousehold,MotherEducation,Under5,Sex,Residence,,,
DHS,Children,Nepal,2011,0,No,Overweight ~ PoorerHousehold + Residence + MotherEducation + Under5 + Sex,2536.231928,0.013694389151306,0.11938810313723,0.034637197339506,0.362583031483709,0.003441434725772,0.031195762613734,MAX-leaf // MotherEducation ~ Secondary + Higher // Under5 ~ 0 + 2,MIN-leaf // MotherEducation~Lower // Under5~1 + 3 + 4 + 5,MotherEducation,Under5,Residence,,,,,
DHS,Children,Nepal,2011,0,No,Wasting ~ PoorerHousehold + Residence + MotherEducation + Under5 + Sex,2536.231928,0.115148536210684,0.121993287200665,0.149043166221223,0.151711285451493,0.041746123707422,0.107297042513801,MAX-leaf // MotherEducation ~ Lower // PoorerHousehold ~ 1 // Under5 ~ 2 + 3 + 5 // Sex ~ Male,MIN-leaf // MotherEducation~Secondary + Higher // Sex~Female,MotherEducation,Sex,PoorerHousehold,Under5,Residence,,,
DHS,Children,Nepal,2016,0.5,No,NotStunting ~ PoorerHousehold + Residence + MotherEducation + Under5 + Sex,2490.497211,0.635978510638051,0.104560923356922,0.788949380214228,0.135622928428969,0.477440510479772,0.311508869734456,MAX-leaf // MotherEducation ~ Higher // PoorerHousehold ~ 0,MIN-leaf // MotherEducation~Lower // PoorerHousehold~1 // Under5~2 + 3,MotherEducation,PoorerHousehold,Under5,Residence,Sex,,,
DHS,Children,Nepal,2016,0.5,No,NotOverweight ~ PoorerHousehold + Residence + MotherEducation + Under5 + Sex,2487.432358,0.988254086224282,0.149161053488233,1,0.117673719672662,0.975626638383578,0.024373361616422,MAX-leaf // MotherEducation ~ Lower // Residence ~ Rural // Under5 ~ 0 + 1 + 4 + 5,MIN-leaf // MotherEducation~Secondary // PoorerHousehold~1,MotherEducation,PoorerHousehold,Residence,Under5,,,,
DHS,Children,Nepal,2016,0.5,No,NotWasting ~ PoorerHousehold + Residence + MotherEducation + Under5 + Sex,2487.432358,0.902482518079392,0.13152258510581,0.93334385622134,0.282807282673454,0.875332570330046,0.058011285891294,MAX-leaf // MotherEducation ~ Secondary + Higher // Under5 ~ 2 + 4 + 5,MIN-leaf // MotherEducation~Lower // PoorerHousehold~0,MotherEducation,PoorerHousehold,Under5,Sex,Residence,,,
DHS,Children,Nepal,2016,0.5,No,ChildHealth ~ PoorerHousehold + Residence + MotherEducation + Under5 + Sex,2483.842934,0.571398463877265,0.10454961923933,0.737575031961917,0.135726942064365,0.43785284118528,0.299722190776637,MAX-leaf // MotherEducation ~ Higher // PoorerHousehold ~ 0,MIN-leaf // MotherEducation~Lower // PoorerHousehold~1 // Under5~2 + 3,MotherEducation,PoorerHousehold,Under5,Residence,Sex,,,
DHS,Children,Nepal,2016,0.5,No,Stunting ~ PoorerHousehold + Residence + MotherEducation + Under5 + Sex,2490.497211,0.364021489361949,0.135622928428969,0.522559489520226,0.104560923356922,0.211050619785773,0.311508869734453,MAX-leaf // MotherEducation ~ Lower // PoorerHousehold ~ 1 // Under5 ~ 2 + 3,MIN-leaf // MotherEducation~Higher // PoorerHousehold~0,MotherEducation,PoorerHousehold,Under5,Residence,Sex,,,
DHS,Children,Nepal,2016,0.5,No,Overweight ~ PoorerHousehold + Residence + MotherEducation + Under5 + Sex,2487.432358,0.011745913775718,0.117673719672662,0.024373361616422,0.149161053488233,0,0.024373361616422,MAX-leaf // MotherEducation ~ Secondary // PoorerHousehold ~ 1,MIN-leaf // MotherEducation~Lower // Residence~Rural // Under5~0 + 1 + 4 + 5,MotherEducation,PoorerHousehold,Residence,Under5,,,,
DHS,Children,Nepal,2016,0.5,No,Wasting ~ PoorerHousehold + Residence + MotherEducation + Under5 + Sex,2487.432358,0.097517481920608,0.282807282673454,0.124667429669953,0.13152258510581,0.066656143778658,0.058011285891295,MAX-leaf // MotherEducation ~ Lower // PoorerHousehold ~ 0,MIN-leaf // MotherEducation~Secondary + Higher // Under5~2 + 4 + 5,MotherEducation,PoorerHousehold,Under5,Sex,Residence,,,
DHS,Children,Pakistan,2012-2013,0,No,NotStunting ~ PoorerHousehold + Residence + MotherEducation + Under5 + Sex,3487.767426,0.549338289507839,0.080822548515883,0.803809001525885,0.202295306372874,0.35055345054215,0.453255550983735,MAX-leaf // MotherEducation ~ Secondary + Higher // Under5 ~ 0 + 3 + 4 + 6 + 8,MIN-leaf // MotherEducation~Lower // PoorerHousehold~1 // Sex~Male,MotherEducation,PoorerHousehold,Residence,Sex,Under5,,,
DHS,Children,Pakistan,2012-2013,0,No,NotOverweight ~ PoorerHousehold + Residence + MotherEducation + Under5 + Sex,3487.767426,0.967212041104716,0.090931860202539,0.98892700274363,0.085169816022016,0.938619828527959,0.050307174215671,MAX-leaf // MotherEducation ~ Lower + Secondary // Under5 ~ 1 // Sex ~ Male,MIN-leaf // MotherEducation~Higher,Under5,MotherEducation,Sex,Residence,PoorerHousehold,,,
DHS,Children,Pakistan,2012-2013,0,No,NotWasting ~ PoorerHousehold + Residence + MotherEducation + Under5 + Sex,3487.767426,0.891734107559728,0.236812472311908,0.944941421755713,0.197162799294978,0.8347935313524,0.110147890403313,MAX-leaf // PoorerHousehold ~ 0 // Under5 ~ 2 + 7 + 8 + 13,MIN-leaf // PoorerHousehold~1 // Under5~1 + 3 + 6,PoorerHousehold,Under5,Sex,Residence,MotherEducation,,,
DHS,Children,Pakistan,2012-2013,0,No,ChildHealth ~ PoorerHousehold + Residence + MotherEducation + Under5 + Sex,3487.304826,0.481778474159689,0.195565157056333,0.721634718675988,0.13268497538563,0.269348315523173,0.452286403152815,MAX-leaf // MotherEducation ~ Secondary + Higher // Under5 ~ 0 + 2 + 3 + 6 + 8,MIN-leaf // MotherEducation~Lower // PoorerHousehold~1 // Under5~3 + 5 + 6 + 7 + 9,MotherEducation,PoorerHousehold,Under5,Residence,,,,
DHS,Children,Pakistan,2012-2013,0,No,Stunting ~ PoorerHousehold + Residence + MotherEducation + Under5 + Sex,3487.767426,0.450661710492161,0.202295306372874,0.649446549457849,0.080822548515883,0.196190998474115,0.453255550983734,MAX-leaf // MotherEducation ~ Lower // PoorerHousehold ~ 1 // Sex ~ Male,MIN-leaf // MotherEducation~Secondary + Higher // Under5~0 + 3 + 4 + 6 + 8,MotherEducation,PoorerHousehold,Residence,Sex,Under5,,,
DHS,Children,Pakistan,2012-2013,0,No,Overweight ~ PoorerHousehold + Residence + MotherEducation + Under5 + Sex,3487.767426,0.032787958895284,0.085169816022016,0.06138017147204,0.090931860202539,0.01107299725637,0.05030717421567,MAX-leaf // MotherEducation ~ Higher,MIN-leaf // MotherEducation~Lower + Secondary // Under5~1 // Sex~Male,Under5,MotherEducation,Sex,Residence,PoorerHousehold,,,
DHS,Children,Pakistan,2012-2013,0,No,Wasting ~ PoorerHousehold + Residence + MotherEducation + Under5 + Sex,3487.767426,0.108265892440272,0.197162799294978,0.1652064686476,0.236812472311908,0.055058578244287,0.110147890403313,MAX-leaf // PoorerHousehold ~ 1 // Under5 ~ 1 + 3 + 6,MIN-leaf // PoorerHousehold~0 // Under5~2 + 7 + 8 + 13,PoorerHousehold,Under5,Sex,Residence,MotherEducation,,,
DHS,Children,Pakistan,2017-2018,1,No,NotStunting ~ PoorerHousehold + Residence + MotherEducation + Under5 + Sex,3605.113523,0.621596213462707,0.135067822384355,0.834563024576226,0.136471080830372,0.467354459565593,0.367208565010633,MAX-leaf // PoorerHousehold ~ 0 // MotherEducation ~ Higher,MIN-leaf // PoorerHousehold~1 // Under5~0 + 3 + 4 + 5 + 6 + 7 + 8 + 11,PoorerHousehold,MotherEducation,Residence,Under5,Sex,,,
DHS,Children,Pakistan,2017-2018,1,No,NotOverweight ~ PoorerHousehold + Residence + MotherEducation + Under5 + Sex,3634.890362,0.975110004432095,0.223378188098428,0.990895595236537,0.136159111200174,0.939473533644975,0.051422061591562,MAX-leaf // MotherEducation ~ Lower + Secondary // Under5 ~ 0 + 2 + 5 + 6 + 7 + 8 + 9 + 11 // Sex ~ Female,MIN-leaf // MotherEducation~Higher,MotherEducation,Under5,Sex,Residence,PoorerHousehold,,,
DHS,Children,Pakistan,2017-2018,1,No,NotWasting ~ PoorerHousehold + Residence + MotherEducation + Under5 + Sex,3634.890362,0.929664790533234,0.192665172606381,0.966586589523939,0.226241537460711,0.885533682889191,0.081052906634748,MAX-leaf // PoorerHousehold ~ 0 // Under5 ~ 2 + 3 + 4 + 7 + 8 + 9 + 10 // Sex ~ Female,MIN-leaf // PoorerHousehold~1 // Under5~1 + 3 + 4 + 5 + 6 + 7 + 11,PoorerHousehold,Under5,MotherEducation,Residence,Sex,,,
DHS,Children,Pakistan,2017-2018,1,No,ChildHealth ~ PoorerHousehold + Residence + MotherEducation + Under5 + Sex,3573.551126,0.571362423821105,0.189924871666717,0.763300608173721,0.136466594657585,0.406892542840308,0.356408065333413,MAX-leaf // PoorerHousehold ~ 0 // MotherEducation ~ Secondary + Higher // Under5 ~ 2 + 4 + 5 + 6 + 7 + 8 + 9,MIN-leaf // PoorerHousehold~1 // Under5~0 + 3 + 4 + 5 + 6 + 7 + 8 + 11,PoorerHousehold,MotherEducation,Residence,Under5,Sex,,,
DHS,Children,Pakistan,2017-2018,1,No,Stunting ~ PoorerHousehold + Residence + MotherEducation + Under5 + Sex,3605.113523,0.378403786537293,0.136471080830372,0.532645540434409,0.135067822384355,0.165436975423773,0.367208565010636,MAX-leaf // PoorerHousehold ~ 1 // Under5 ~ 0 + 3 + 4 + 5 + 6 + 7 + 8 + 11,MIN-leaf // PoorerHousehold~0 // MotherEducation~Higher,PoorerHousehold,MotherEducation,Residence,Under5,Sex,,,
DHS,Children,Pakistan,2017-2018,1,No,Overweight ~ PoorerHousehold + Residence + MotherEducation + Under5 + Sex,3634.890362,0.024889995567905,0.136159111200174,0.060526466355026,0.223378188098428,0.009104404763463,0.051422061591562,MAX-leaf // MotherEducation ~ Higher,MIN-leaf // MotherEducation~Lower + Secondary // Under5~0 + 2 + 5 + 6 + 7 + 8 + 9 + 11 // Sex~Female,MotherEducation,Under5,Sex,Residence,PoorerHousehold,,,
DHS,Children,Pakistan,2017-2018,1,No,Wasting ~ PoorerHousehold + Residence + MotherEducation + Under5 + Sex,3634.890362,0.070335209466766,0.226241537460711,0.114466317110811,0.192665172606381,0.033413410476061,0.08105290663475,MAX-leaf // PoorerHousehold ~ 1 // Under5 ~ 1 + 3 + 4 + 5 + 6 + 7 + 11,MIN-leaf // PoorerHousehold~0 // Under5~2 + 3 + 4 + 7 + 8 + 9 + 10 // Sex~Female,PoorerHousehold,Under5,MotherEducation,Residence,Sex,,,
DHS,Children,Papua New Guinea,2016-2018,1,No,NotStunting ~ PoorerHousehold + Residence + MotherEducation + Under5 + Sex,3822.216189,0.568003211395534,0.194834915445962,0.700782549329906,0.135017114543439,0.441094681865226,0.25968786746468,MAX-leaf // PoorerHousehold ~ 0 // MotherEducation ~ Secondary + Higher,MIN-leaf // PoorerHousehold~1 // Under5~0 + 1 + 6,PoorerHousehold,MotherEducation,Sex,Under5,,,,
DHS,Children,Papua New Guinea,2016-2018,1,No,NotOverweight ~ PoorerHousehold + Residence + MotherEducation + Under5 + Sex,3892.227949,0.910939309428406,0.148644550262953,0.955410475856949,0.13804708486769,0.874063211044577,0.081347264812372,MAX-leaf // PoorerHousehold ~ 0 // Under5 ~ 0 + 3 + 4 + 5 + 7,MIN-leaf // PoorerHousehold~1 // Under5~1,PoorerHousehold,Under5,Residence,Sex,MotherEducation,,,
DHS,Children,Papua New Guinea,2016-2018,1,No,NotWasting ~ PoorerHousehold + Residence + MotherEducation + Under5 + Sex,3892.227949,0.908700997563285,0.353174221297387,0.931444021768476,0.17332106362715,0.865958738514586,0.06548528325389,MAX-leaf // PoorerHousehold ~ 0 // Under5 ~ 1 + 3 + 6,MIN-leaf // PoorerHousehold~1 // Under5~2 + 5 + 6,Under5,PoorerHousehold,Sex,,,,,
DHS,Children,Papua New Guinea,2016-2018,1,No,ChildHealth ~ PoorerHousehold + Residence + MotherEducation + Under5 + Sex,3657.679146,0.499074522705552,0.197659482732552,0.638856800640985,0.141982802556077,0.37443390061258,0.264422900028405,MAX-leaf // PoorerHousehold ~ 0 // MotherEducation ~ Secondary + Higher,MIN-leaf // PoorerHousehold~1 // Under5~0 + 1 + 5 + 6,PoorerHousehold,MotherEducation,Sex,Under5,,,,
DHS,Children,Papua New Guinea,2016-2018,1,No,Stunting ~ PoorerHousehold + Residence + MotherEducation + Under5 + Sex,3822.216189,0.431996788604466,0.135017114543439,0.558905318134773,0.194834915445962,0.299217450670092,0.259687867464681,MAX-leaf // PoorerHousehold ~ 1 // Under5 ~ 0 + 1 + 6,MIN-leaf // PoorerHousehold~0 // MotherEducation~Secondary + Higher,PoorerHousehold,MotherEducation,Sex,Under5,,,,
DHS,Children,Papua New Guinea,2016-2018,1,No,Overweight ~ PoorerHousehold + Residence + MotherEducation + Under5 + Sex,3892.227949,0.089060690571594,0.13804708486769,0.125936788955423,0.148644550262953,0.044589524143051,0.081347264812373,MAX-leaf // PoorerHousehold ~ 1 // Under5 ~ 1,MIN-leaf // PoorerHousehold~0 // Under5~0 + 3 + 4 + 5 + 7,PoorerHousehold,Under5,Residence,Sex,MotherEducation,,,
DHS,Children,Papua New Guinea,2016-2018,1,No,Wasting ~ PoorerHousehold + Residence + MotherEducation + Under5 + Sex,3892.227949,0.091299002436715,0.17332106362715,0.134041261485416,0.353174221297387,0.068555978231524,0.065485283253892,MAX-leaf // PoorerHousehold ~ 1 // Under5 ~ 2 + 5 + 6,MIN-leaf // PoorerHousehold~0 // Under5~1 + 3 + 6,Under5,PoorerHousehold,Sex,,,,,
DHS,Children,Tajikistan,2012,0,No,NotStunting ~ PoorerHousehold + Residence + MotherEducation + Under5 + Sex,5119.801641,0.736048455436635,0.207338583686351,0.800291113294221,0.159557832760185,0.672563440326158,0.127727672968063,MAX-leaf // PoorerHousehold ~ 0 // Under5 ~ 0 + 1 + 2 + 5 + 6 // Sex ~ Male,MIN-leaf // PoorerHousehold~1 // Under5~0 + 2 + 7,PoorerHousehold,Under5,Sex,MotherEducation,Residence,,,
DHS,Children,Tajikistan,2012,0,No,NotOverweight ~ PoorerHousehold + Residence + MotherEducation + Under5 + Sex,5119.801641,0.941554027678784,0.188908547404404,0.978754290523217,0.212716571337181,0.909058471390105,0.069695819133112,MAX-leaf // PoorerHousehold ~ 1 // Under5 ~ 0 + 1 + 4 + 5 + 6 + 7,MIN-leaf // PoorerHousehold~0 // Under5~1 + 4,PoorerHousehold,Under5,Residence,MotherEducation,,,,
DHS,Children,Tajikistan,2012,0,No,NotWasting ~ PoorerHousehold + Residence + MotherEducation + Under5 + Sex,5119.801641,0.899605234725538,0.111994976213181,0.919234438374149,0.093646261441167,0.865376204189247,0.053858234184902,MAX-leaf // MotherEducation ~ Secondary + Higher // Under5 ~ 0 + 3 + 7 + 9 // PoorerHousehold ~ 0,MIN-leaf // MotherEducation~Lower,MotherEducation,Under5,PoorerHousehold,,,,,
DHS,Children,Tajikistan,2012,0,No,ChildHealth ~ PoorerHousehold + Residence + MotherEducation + Under5 + Sex,5119.801641,0.640542560426122,0.089438026726083,0.705871388297445,0.245336710887623,0.574711021603208,0.131160366694237,MAX-leaf // PoorerHousehold ~ 0 // MotherEducation ~ Higher,MIN-leaf // PoorerHousehold~1 // Under5~0 + 2 + 3 + 6 + 7,PoorerHousehold,Under5,MotherEducation,Sex,,,,
DHS,Children,Tajikistan,2012,0,No,Stunting ~ PoorerHousehold + Residence + MotherEducation + Under5 + Sex,5119.801641,0.263951544563365,0.159557832760185,0.327436559673845,0.207338583686351,0.199708886705779,0.127727672968066,MAX-leaf // PoorerHousehold ~ 1 // Under5 ~ 0 + 2 + 7,MIN-leaf // PoorerHousehold~0 // Under5~0 + 1 + 2 + 5 + 6 // Sex~Male,PoorerHousehold,Under5,Sex,MotherEducation,Residence,,,
DHS,Children,Tajikistan,2012,0,No,Overweight ~ PoorerHousehold + Residence + MotherEducation + Under5 + Sex,5119.801641,0.058445972321216,0.212716571337181,0.090941528609896,0.188908547404404,0.021245709476784,0.069695819133113,MAX-leaf // PoorerHousehold ~ 0 // Under5 ~ 1 + 4,MIN-leaf // PoorerHousehold~1 // Under5~0 + 1 + 4 + 5 + 6 + 7,PoorerHousehold,Under5,Residence,MotherEducation,,,,
DHS,Children,Tajikistan,2012,0,No,Wasting ~ PoorerHousehold + Residence + MotherEducation + Under5 + Sex,5119.801641,0.100394765274462,0.093646261441167,0.134623795810754,0.111994976213181,0.080765561625851,0.053858234184904,MAX-leaf // MotherEducation ~ Lower,MIN-leaf // MotherEducation~Secondary + Higher // Under5~0 + 3 + 7 + 9 // PoorerHousehold~0,MotherEducation,Under5,PoorerHousehold,,,,,
DHS,Children,Tajikistan,2017,1,No,NotStunting ~ PoorerHousehold + Residence + MotherEducation + Under5 + Sex,6739.584307,0.821494044558437,0.18677972567129,0.868143397614169,0.211527558980054,0.763647198772345,0.104496198841824,MAX-leaf // PoorerHousehold ~ 0 // Under5 ~ 0 + 1 + 3 + 7 + 8 // Residence ~ Rural,MIN-leaf // PoorerHousehold~1 // Under5~0 + 2 + 4 + 5 + 6 + 8,PoorerHousehold,Under5,Residence,Sex,MotherEducation,,,
DHS,Children,Tajikistan,2017,1,No,NotOverweight ~ PoorerHousehold + Residence + MotherEducation + Under5 + Sex,6727.313569,0.966631615919552,0.183227035927095,0.981430630940303,0.074373815620189,0.931170426582495,0.050260204357808,MAX-leaf // Residence ~ Rural // Under5 ~ 3 + 6 + 8,MIN-leaf // Residence~Urban // Under5~1 + 5 + 6,Residence,Under5,PoorerHousehold,MotherEducation,,,,
