Source,Type,Country,Year,Latest = 1,Additional variables,Analysis,Sample Size,Overall Mean,Max Leaf Size,Max Leaf Access,Min Leaf Size,Min Leaf Access,Gap,Max Leaf Characteristics,Min Leaf Characteristics,Most imp. Var.,2nd var,3rd var,4th var,5th var,6th var,7th var,8th var
MICS,Individual,Lao PDR,2017,1,No,HigherEducation35+ ~ PoorerHousehold + Residence + Sex,34468.9941143271,0.054248299721824,0.164997524694453,0.194822796602287,0.300187522866154,0.001729764494497,0.19309303210779,MAX-leaf // Residence ~ URBAN // Sex ~ MALE,MIN-leaf // Residence~RURAL WITH ROAD + RURAL WITHOUT ROAD // PoorerHousehold~1,Residence,Sex,PoorerHousehold,,,,,
DHS,Individual,Maldives,2016-2017,1,No,SecondaryEducation2035 ~ PoorerHousehold + Residence + Sex,9996.376243,0.298811201418282,0.501686884636002,0.410217726496014,0.293681296565421,0.137672275915099,0.272545450580915,MAX-leaf // Residence ~ Urban,MIN-leaf // Residence~Rural // PoorerHousehold~1,Residence,PoorerHousehold,Sex,,,,,
DHS,Individual,Maldives,2016-2017,1,No,SecondaryEducation35+ ~ PoorerHousehold + Residence + Sex,11394.830862,0.090384536415947,0.391684384968278,0.161800360717821,0.225885723111843,0.022030977771001,0.13976938294682,MAX-leaf // Residence ~ Urban,MIN-leaf // Residence~Rural // PoorerHousehold~1 // Sex~Female,Residence,PoorerHousehold,Sex,,,,,
DHS,Individual,Maldives,2016-2017,1,No,HigherEducation2535 ~ PoorerHousehold + Residence + Sex,6961.142368,0.223572497116898,0.476574809797081,0.326509207174993,0.191115932367038,0.083012228967842,0.243496978207151,MAX-leaf // Residence ~ Urban,MIN-leaf // Residence~Rural // PoorerHousehold~1 // Sex~Female,Residence,PoorerHousehold,Sex,,,,,
DHS,Individual,Maldives,2016-2017,1,No,HigherEducation35+ ~ PoorerHousehold + Residence + Sex,11394.830862,0.082894173107034,0.391684384968278,0.147789444604808,0.225885723111843,0.019702201576407,0.128087243028401,MAX-leaf // Residence ~ Urban,MIN-leaf // Residence~Rural // PoorerHousehold~1 // Sex~Female,Residence,PoorerHousehold,Sex,,,,,
MICS,Individual,Mongolia,2013,0,Yes,SecondaryEducation35+ ~ PoorerHousehold + Residence + Sex + Religion + Ethnicity,18842.0468492555,0.640996017236886,0.285409895164332,0.842244769983245,0.050021150047485,0.242597314216822,0.599647455766423,MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Urban // Sex ~ Female,MIN-leaf // PoorerHousehold~1 // Residence~Rural // Sex~Male // Religion~No religion,PoorerHousehold,Residence,Sex,Religion,Ethnicity,,,
MICS,Individual,Mongolia,2013,0,Yes,SecondaryEducation2035 ~ PoorerHousehold + Residence + Sex + Religion + Ethnicity,12923.9086348999,0.700621843875321,0.179559317906764,0.939225899067756,0.134258466780648,0.240708961737618,0.698516937330138,MAX-leaf // PoorerHousehold ~ 0 // Sex ~ Female // Religion ~ MinorReligion + Buddism,MIN-leaf // PoorerHousehold~1 // Residence~Rural // Sex~Male,PoorerHousehold,Residence,Sex,Ethnicity,Religion,,,
MICS,Individual,Mongolia,2013,0,Yes,HigherEducation2535 ~ PoorerHousehold + Residence + Sex + Religion + Ethnicity,9166.64169104379,0.413955893679383,0.124074794110972,0.749402184386086,0.140043408630889,0.040880507017137,0.708521677368949,MAX-leaf // PoorerHousehold ~ 0 // Sex ~ Female // Residence ~ Urban // Religion ~ Buddism,MIN-leaf // PoorerHousehold~1 // Residence~Rural // Sex~Male,PoorerHousehold,Residence,Sex,Ethnicity,Religion,,,
MICS,Individual,Mongolia,2013,0,Yes,HigherEducation35+ ~ PoorerHousehold + Residence + Sex + Religion + Ethnicity,18842.0468492555,0.291666608663193,0.148883500443921,0.498949950475302,0.118644172277678,0.042474804276142,0.456475146199161,MAX-leaf // PoorerHousehold ~ 0 // Sex ~ Female // Residence ~ Urban // Religion ~ Buddism,MIN-leaf // PoorerHousehold~1 // Residence~Rural // Sex~Male,PoorerHousehold,Residence,Sex,Religion,Ethnicity,,,
MICS,Individual,Mongolia,2013,0,No,SecondaryEducation35+ ~ PoorerHousehold + Residence + Sex,18842.0468492555,0.640996017236886,0.285409895164332,0.842244769983245,0.118644172277678,0.26582233401389,0.576422435969355,MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Urban // Sex ~ Female,MIN-leaf // PoorerHousehold~1 // Residence~Rural // Sex~Male,PoorerHousehold,Residence,Sex,,,,,
MICS,Individual,Mongolia,2013,0,No,SecondaryEducation2035 ~ PoorerHousehold + Residence + Sex,12923.9086348999,0.700621843875321,0.318908745818012,0.929176341183247,0.134258466780648,0.240708961737618,0.688467379445629,MAX-leaf // PoorerHousehold ~ 0 // Sex ~ Female,MIN-leaf // PoorerHousehold~1 // Residence~Rural // Sex~Male,PoorerHousehold,Residence,Sex,,,,,
MICS,Individual,Mongolia,2013,0,No,HigherEducation2535 ~ PoorerHousehold + Residence + Sex,9166.64169104379,0.413955893679383,0.313874452722862,0.701611217886879,0.140043408630889,0.040880507017137,0.660730710869742,MAX-leaf // PoorerHousehold ~ 0 // Sex ~ Female,MIN-leaf // PoorerHousehold~1 // Residence~Rural // Sex~Male,PoorerHousehold,Residence,Sex,,,,,
MICS,Individual,Mongolia,2013,0,No,HigherEducation35+ ~ PoorerHousehold + Residence + Sex,18842.0468492555,0.291666608663193,0.340576018415865,0.464510613535186,0.118644172277678,0.042474804276142,0.422035809259045,MAX-leaf // PoorerHousehold ~ 0 // Sex ~ Female,MIN-leaf // PoorerHousehold~1 // Residence~Rural // Sex~Male,PoorerHousehold,Residence,Sex,,,,,
MICS,Individual,Mongolia,2018,1,Yes,SecondaryEducation35+ ~ PoorerHousehold + Residence + Sex + Ethnicity,18540.9432850303,0.7518590001119,0.286967053325383,0.793354488004832,0.025227701867589,0.657737666206793,0.135616821798039,MAX-leaf // PoorerHousehold ~ 0 // Sex ~ FEMALE // Residence ~ Urban,MIN-leaf // PoorerHousehold~1 // Ethnicity~Kazakh,PoorerHousehold,Residence,Sex,Ethnicity,,,,
MICS,Individual,Mongolia,2018,1,Yes,SecondaryEducation2035 ~ PoorerHousehold + Residence + Sex + Ethnicity,11756.1106954766,0.779346652756262,0.035680019506229,0.895106389685339,0.035762098410848,0.596236675163399,0.29886971452194,MAX-leaf // PoorerHousehold ~ 0 // Sex ~ FEMALE // Residence ~ Rural,MIN-leaf // PoorerHousehold~1 // Residence~Rural // Sex~MALE // Ethnicity~MinorEthnicity + Kazakh,PoorerHousehold,Residence,Sex,Ethnicity,,,,
MICS,Individual,Mongolia,2018,1,Yes,HigherEducation2535 ~ PoorerHousehold + Residence + Sex + Ethnicity,9041.02810739287,0.518166633348321,0.286267512875842,0.765205197561036,0.11038676742578,0.119919796860431,0.645285400700605,MAX-leaf // PoorerHousehold ~ 0 // Sex ~ FEMALE // Residence ~ Urban,MIN-leaf // PoorerHousehold~1 // Sex~MALE // Residence~Rural,PoorerHousehold,Residence,Sex,Ethnicity,,,,
MICS,Individual,Mongolia,2018,1,Yes,HigherEducation35+ ~ PoorerHousehold + Residence + Sex + Ethnicity,18540.9432850303,0.256599124888571,0.286967053325383,0.451282419300833,0.123345688049574,0.032504171788765,0.418778247512068,MAX-leaf // PoorerHousehold ~ 0 // Sex ~ FEMALE // Residence ~ Urban,MIN-leaf // PoorerHousehold~1 // Residence~Rural // Sex~MALE,PoorerHousehold,Residence,Sex,Ethnicity,,,,
MICS,Individual,Mongolia,2018,1,No,SecondaryEducation35+ ~ PoorerHousehold + Residence + Sex,18540.9432850303,0.7518590001119,0.329912442064352,0.790650337651077,0.133508261018655,0.695129890218424,0.095520447432653,MAX-leaf // PoorerHousehold ~ 0 // Sex ~ FEMALE,MIN-leaf // PoorerHousehold~1 // Sex~FEMALE // Residence~Rural,PoorerHousehold,Residence,Sex,,,,,
MICS,Individual,Mongolia,2018,1,No,SecondaryEducation2035 ~ PoorerHousehold + Residence + Sex,11756.1106954766,0.779346652756262,0.328547973600606,0.86878725355419,0.11458792430212,0.619408183003156,0.249379070551034,MAX-leaf // PoorerHousehold ~ 0 // Sex ~ FEMALE,MIN-leaf // PoorerHousehold~1 // Residence~Rural // Sex~MALE,PoorerHousehold,Residence,Sex,,,,,
MICS,Individual,Mongolia,2018,1,No,HigherEducation2535 ~ PoorerHousehold + Residence + Sex,9041.02810739287,0.518166633348321,0.325145982676877,0.761010120209163,0.18192007933651,0.156953000590117,0.604057119619046,MAX-leaf // PoorerHousehold ~ 0 // Sex ~ FEMALE,MIN-leaf // PoorerHousehold~1 // Sex~MALE,PoorerHousehold,Residence,Sex,,,,,
MICS,Individual,Mongolia,2018,1,No,HigherEducation35+ ~ PoorerHousehold + Residence + Sex,18540.9432850303,0.256599124888571,0.329912442064352,0.43773891832983,0.123345688049574,0.032504171788765,0.405234746541065,MAX-leaf // PoorerHousehold ~ 0 // Sex ~ FEMALE,MIN-leaf // PoorerHousehold~1 // Residence~Rural // Sex~MALE,PoorerHousehold,Residence,Sex,,,,,
DHS,Individual,Myanmar,2015-2016,1,No,SecondaryEducation2035 ~ PoorerHousehold + Residence + Sex,12862.035823,0.160871244371747,0.150851102166145,0.389817741639249,0.361998934233575,0.027027540332604,0.362790201306645,MAX-leaf // Residence ~ Urban // Sex ~ Female,MIN-leaf // Residence~Rural // PoorerHousehold~1,Residence,PoorerHousehold,Sex,,,,,
DHS,Individual,Myanmar,2015-2016,1,No,SecondaryEducation35+ ~ PoorerHousehold + Residence + Sex,22557.607581,0.078816543315414,0.122244618588127,0.204243279505458,0.176424435778912,0.003086394022279,0.201156885483179,MAX-leaf // Residence ~ Urban // Sex ~ Male,MIN-leaf // Residence~Rural // PoorerHousehold~1 // Sex~Female,Residence,PoorerHousehold,Sex,,,,,
DHS,Individual,Myanmar,2015-2016,1,No,HigherEducation2535 ~ PoorerHousehold + Residence + Sex,8894.04075,0.112408348590038,0.147866356470202,0.328584746869775,0.375453204664037,0.01139273392893,0.317192012940845,MAX-leaf // Residence ~ Urban // Sex ~ Female,MIN-leaf // Residence~Rural // PoorerHousehold~1,Residence,PoorerHousehold,Sex,,,,,
DHS,Individual,Myanmar,2015-2016,1,No,HigherEducation35+ ~ PoorerHousehold + Residence + Sex,22557.607581,0.05878829854798,0.166876948829037,0.160898008042846,0.323072166222911,0.00170593576069,0.159192072282156,MAX-leaf // Residence ~ Urban // Sex ~ Female,MIN-leaf // Residence~Rural // PoorerHousehold~1,Residence,PoorerHousehold,Sex,,,,,
DHS,Individual,Nepal,2011,0,No,SecondaryEducation2035 ~ PoorerHousehold + Residence + Sex,11654.318134,0.300318407886016,0.074130917833755,0.598151775349668,0.202480374558822,0.052169893857836,0.545981881491832,MAX-leaf // PoorerHousehold ~ 0 // Sex ~ Male // Residence ~ Urban,MIN-leaf // PoorerHousehold~1 // Sex~Female,PoorerHousehold,Sex,Residence,,,,,
DHS,Individual,Nepal,2011,0,No,SecondaryEducation35+ ~ PoorerHousehold + Residence + Sex,15564.070877,0.102374415767703,0.061450626995882,0.41949735375888,0.20519941320234,0.000858350565666,0.418639003193214,MAX-leaf // PoorerHousehold ~ 0 // Sex ~ Male // Residence ~ Urban,MIN-leaf // PoorerHousehold~1 // Sex~Female,Sex,PoorerHousehold,Residence,,,,,
DHS,Individual,Nepal,2011,0,No,HigherEducation2535 ~ PoorerHousehold + Residence + Sex,7450.680517,0.123439364619316,0.074154330029233,0.337292445468016,0.205701923938765,0.004973555347665,0.332318890120351,MAX-leaf // PoorerHousehold ~ 0 // Sex ~ Male // Residence ~ Urban,MIN-leaf // PoorerHousehold~1 // Sex~Female,PoorerHousehold,Sex,Residence,,,,,
DHS,Individual,Nepal,2011,0,No,HigherEducation35+ ~ PoorerHousehold + Residence + Sex,15564.070877,0.053768770112496,0.065067027643554,0.247312335878752,0.201148220908351,0.000110560143079,0.247201775735673,MAX-leaf // Residence ~ Urban // Sex ~ Male,MIN-leaf // Residence~Rural // PoorerHousehold~1 // Sex~Female,Residence,Sex,PoorerHousehold,,,,,
DHS,Individual,Nepal,2016,0.5,No,SecondaryEducation2035 ~ PoorerHousehold + Residence + Sex,11522.915915,0.365244266472633,0.198176491336483,0.581440871448141,0.212709122593645,0.163230154551876,0.418210716896265,MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Urban // Sex ~ Male,MIN-leaf // PoorerHousehold~1 // Sex~Female,PoorerHousehold,Residence,Sex,,,,,
DHS,Individual,Nepal,2016,0.5,No,SecondaryEducation35+ ~ PoorerHousehold + Residence + Sex,16663.75803,0.123418548822987,0.28622179909318,0.285947816112676,0.217409309981442,0.0092898657153,0.276657950397376,MAX-leaf // PoorerHousehold ~ 0 // Sex ~ Male,MIN-leaf // PoorerHousehold~1 // Sex~Female,Sex,PoorerHousehold,Residence,,,,,
DHS,Individual,Nepal,2016,0.5,No,HigherEducation2535 ~ PoorerHousehold + Residence + Sex,7437.226981,0.214401142263591,0.198087487952655,0.375600649789546,0.208831010935633,0.071646046665098,0.303954603124448,MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Urban // Sex ~ Male,MIN-leaf // PoorerHousehold~1 // Sex~Female,PoorerHousehold,Residence,Sex,,,,,
DHS,Individual,Nepal,2016,0.5,No,HigherEducation35+ ~ PoorerHousehold + Residence + Sex,16663.75803,0.068718061492399,0.28622179909318,0.168783092561987,0.217409309981442,0.002950643801924,0.165832448760063,MAX-leaf // PoorerHousehold ~ 0 // Sex ~ Male,MIN-leaf // PoorerHousehold~1 // Sex~Female,Sex,PoorerHousehold,Residence,,,,,
DHS,Individual,Pakistan,2012-2013,0,No,SecondaryEducation2035 ~ PoorerHousehold + Residence + Sex,23523.958923,0.32966740081397,0.345515823233867,0.523946018000924,0.186370153227632,0.040600125119092,0.483345892881832,MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Urban,MIN-leaf // PoorerHousehold~1 // Sex~Female,PoorerHousehold,Residence,Sex,,,,,
DHS,Individual,Pakistan,2012-2013,0,No,SecondaryEducation35+ ~ PoorerHousehold + Residence + Sex,23269.003212,0.192539622096469,0.175785882993501,0.451386958762372,0.329955027082575,0.024349318854865,0.427037639907507,MAX-leaf // Residence ~ Urban // Sex ~ Male,MIN-leaf // Residence~Rural // Sex~Female,Residence,Sex,PoorerHousehold,,,,,
DHS,Individual,Pakistan,2012-2013,0,No,HigherEducation2535 ~ PoorerHousehold + Residence + Sex,14658.927151,0.169351428070277,0.174326786515596,0.321129820062425,0.19098105196662,0.00910562310426,0.312024196958165,MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Urban // Sex ~ Male,MIN-leaf // PoorerHousehold~1 // Sex~Female,PoorerHousehold,Residence,Sex,,,,,
DHS,Individual,Pakistan,2012-2013,0,No,HigherEducation35+ ~ PoorerHousehold + Residence + Sex,23269.003212,0.098583946811138,0.175785882993501,0.270598687430292,0.329955027082575,0.010291176392856,0.260307511037436,MAX-leaf // Residence ~ Urban // Sex ~ Male,MIN-leaf // Residence~Rural // Sex~Female,Residence,Sex,PoorerHousehold,,,,,
DHS,Individual,Pakistan,2017-2018,1,No,SecondaryEducation2035 ~ PoorerHousehold + Residence + Sex,20830.040844,0.369191012518593,0.365689516743993,0.572222821841966,0.182042379868508,0.052715638664842,0.519507183177124,MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Urban,MIN-leaf // PoorerHousehold~1 // Sex~Female,PoorerHousehold,Residence,Sex,,,,,
DHS,Individual,Pakistan,2017-2018,1,No,SecondaryEducation35+ ~ PoorerHousehold + Residence + Sex,21397.241429,0.226787212505962,0.319604014409607,0.428808046648945,0.181564395153041,0.006974607216215,0.42183343943273,MAX-leaf // PoorerHousehold ~ 0 // Sex ~ Male,MIN-leaf // PoorerHousehold~1 // Sex~Female,PoorerHousehold,Sex,Residence,,,,,
DHS,Individual,Pakistan,2017-2018,1,No,HigherEducation2535 ~ PoorerHousehold + Residence + Sex,13318.31431,0.208834356981022,0.178381660674293,0.358354190836087,0.181870970651389,0.015213477659149,0.343140713176938,MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Urban // Sex ~ Male,MIN-leaf // PoorerHousehold~1 // Sex~Female,PoorerHousehold,Residence,Sex,,,,,
DHS,Individual,Pakistan,2017-2018,1,No,HigherEducation35+ ~ PoorerHousehold + Residence + Sex,21397.241429,0.122543298429406,0.200128958501925,0.272617701568242,0.165992069201323,0.001211520486006,0.271406181082236,MAX-leaf // Residence ~ Urban // Sex ~ Male,MIN-leaf // Residence~Rural // PoorerHousehold~1 // Sex~Female,Residence,PoorerHousehold,Sex,,,,,
DHS,Individual,Papua New Guinea,2016-2018,1,No,SecondaryEducation2035 ~ PoorerHousehold + Residence + Sex,18735.025461,0.136190252813449,0.131178929066094,0.312376737061167,0.190997898212038,0.015465164247189,0.296911572813978,MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Urban,MIN-leaf // PoorerHousehold~1 // Sex~Female,PoorerHousehold,Residence,Sex,,,,,
DHS,Individual,Papua New Guinea,2016-2018,1,No,SecondaryEducation35+ ~ PoorerHousehold + Residence + Sex,22130.011147,0.069809457380659,0.115240565902097,0.215596938085197,0.198906116710057,0.00362653247667,0.211970405608527,MAX-leaf // Residence ~ Urban,MIN-leaf // Residence~Rural // PoorerHousehold~1 // Sex~Female,Residence,PoorerHousehold,Sex,,,,,
DHS,Individual,Papua New Guinea,2016-2018,1,No,HigherEducation2535 ~ PoorerHousehold + Residence + Sex,12127.7764,0.060597623897485,0.131207811103772,0.178862366776442,0.201953612535271,0.007559337423082,0.17130302935336,MAX-leaf // Residence ~ Urban,MIN-leaf // Residence~Rural // PoorerHousehold~1 // Sex~Female,Residence,PoorerHousehold,Sex,,,,,
DHS,Individual,Papua New Guinea,2016-2018,1,No,HigherEducation35+ ~ PoorerHousehold + Residence + Sex,22130.011147,0.049720798633631,0.115240565902097,0.166254442626762,0.198906116710057,0.00108201437242,0.165172428254342,MAX-leaf // Residence ~ Urban,MIN-leaf // Residence~Rural // PoorerHousehold~1 // Sex~Female,Residence,PoorerHousehold,Sex,,,,,
DHS,Individual,Philippines,2013,0,No,SecondaryEducation2035 ~ PoorerHousehold + Residence + Sex,17137.892542,0.696604399738335,0.331774296289072,0.876449348038641,0.187106748985703,0.371788150089695,0.504661197948946,MAX-leaf // PoorerHousehold ~ 0 // Sex ~ Female,MIN-leaf // PoorerHousehold~1 // Sex~Male,PoorerHousehold,Residence,Sex,,,,,
DHS,Individual,Philippines,2013,0,No,SecondaryEducation35+ ~ PoorerHousehold + Residence + Sex,24030.432818,0.503906398553491,0.183954688435269,0.728842287212429,0.177429410418529,0.208388289804151,0.520453997408278,MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Urban // Sex ~ Male,MIN-leaf // PoorerHousehold~1 // Sex~Male,PoorerHousehold,Residence,Sex,,,,,
DHS,Individual,Philippines,2013,0,No,HigherEducation2535 ~ PoorerHousehold + Residence + Sex,10810.914602,0.380394393110756,0.33212065058175,0.54524753125648,0.185839929179382,0.104362670015238,0.440884861241242,MAX-leaf // PoorerHousehold ~ 0 // Sex ~ Female,MIN-leaf // PoorerHousehold~1 // Sex~Male,PoorerHousehold,Residence,Sex,,,,,
DHS,Individual,Philippines,2013,0,No,HigherEducation35+ ~ PoorerHousehold + Residence + Sex,24030.432818,0.273885090994702,0.183954688435269,0.433570536193321,0.34570860641248,0.062595450895969,0.370975085297352,MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Urban // Sex ~ Male,MIN-leaf // PoorerHousehold~1,PoorerHousehold,Residence,Sex,,,,,
DHS,Individual,Philippines,2017,1,No,SecondaryEducation2035 ~ PoorerHousehold + Residence + Sex,28151.190532,0.715558445107397,0.313141436664269,0.901460675926684,0.197075341403185,0.397054423864252,0.504406252062432,MAX-leaf // PoorerHousehold ~ 0 // Sex ~ Female,MIN-leaf // PoorerHousehold~1 // Sex~Male,PoorerHousehold,Sex,Residence,,,,,
DHS,Individual,Philippines,2017,1,No,SecondaryEducation35+ ~ PoorerHousehold + Residence + Sex,42187.302549,0.542139471478063,0.365787328452123,0.735097438942886,0.178912322309144,0.251137198534705,0.483960240408181,MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Urban,MIN-leaf // PoorerHousehold~1 // Sex~Male,PoorerHousehold,Residence,Sex,,,,,
DHS,Individual,Philippines,2017,1,No,HigherEducation2535 ~ PoorerHousehold + Residence + Sex,18288.9087,0.393611495146236,0.311512513100359,0.562673845907758,0.195038716334125,0.106740092020071,0.455933753887687,MAX-leaf // PoorerHousehold ~ 0 // Sex ~ Female,MIN-leaf // PoorerHousehold~1 // Sex~Male,PoorerHousehold,Residence,Sex,,,,,
DHS,Individual,Philippines,2017,1,No,HigherEducation35+ ~ PoorerHousehold + Residence + Sex,42187.302549,0.304433172850593,0.365787328452123,0.457787087407491,0.178912322309144,0.065040354175275,0.392746733232216,MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Urban,MIN-leaf // PoorerHousehold~1 // Sex~Male,PoorerHousehold,Residence,Sex,,,,,
DHS,Individual,Tajikistan,2012,0,No,SecondaryEducation2035 ~ PoorerHousehold + Residence + Sex,10619.226286,0.633910411898346,0.108170634193415,0.84235595103167,0.203173577423849,0.414291629762433,0.428064321269237,MAX-leaf // Sex ~ Male // PoorerHousehold ~ 0 // Residence ~ Urban,MIN-leaf // Sex~Female // PoorerHousehold~1,Sex,PoorerHousehold,Residence,,,,,
DHS,Individual,Tajikistan,2012,0,No,SecondaryEducation35+ ~ PoorerHousehold + Residence + Sex,11616.798288,0.774160034550132,0.118521462012666,0.904434091882882,0.18793682302767,0.611648990982861,0.292785100900021,MAX-leaf // Sex ~ Male // PoorerHousehold ~ 0 // Residence ~ Urban,MIN-leaf // Sex~Female // PoorerHousehold~1,Sex,PoorerHousehold,Residence,,,,,
DHS,Individual,Tajikistan,2012,0,No,HigherEducation2535 ~ PoorerHousehold + Residence + Sex,6531.104777,0.222833865891293,0.117458471605224,0.484914470274433,0.195419756469786,0.047468904824267,0.437445565450166,MAX-leaf // Sex ~ Male // Residence ~ Urban,MIN-leaf // Sex~Female // Residence~Rural // PoorerHousehold~1,Sex,Residence,PoorerHousehold,,,,,
DHS,Individual,Tajikistan,2012,0,No,HigherEducation35+ ~ PoorerHousehold + Residence + Sex,11616.798288,0.269894635102577,0.118521462012666,0.544097285203852,0.178607883649258,0.042928360399485,0.501168924804367,MAX-leaf // Sex ~ Male // PoorerHousehold ~ 0 // Residence ~ Urban,MIN-leaf // Sex~Female // Residence~Rural // PoorerHousehold~1,Sex,Residence,PoorerHousehold,,,,,
DHS,Individual,Tajikistan,2017,1,No,SecondaryEducation2035 ~ PoorerHousehold + Residence + Sex,12051.311764,0.663522216053426,0.115510604759093,0.833156678348272,0.19561558991795,0.468820850361417,0.364335827986855,MAX-leaf // Sex ~ Male // PoorerHousehold ~ 0 // Residence ~ Urban,MIN-leaf // Sex~Female // PoorerHousehold~1,Sex,PoorerHousehold,Residence,,,,,
DHS,Individual,Tajikistan,2017,1,No,SecondaryEducation35+ ~ PoorerHousehold + Residence + Sex,14484.729759,0.765832171850325,0.115493355266816,0.895879895967341,0.199139289168149,0.595631631318482,0.300248264648859,MAX-leaf // Sex ~ Male // PoorerHousehold ~ 0 // Residence ~ Urban,MIN-leaf // Sex~Female // PoorerHousehold~1,Sex,PoorerHousehold,Residence,,,,,
DHS,Individual,Tajikistan,2017,1,No,HigherEducation2535 ~ PoorerHousehold + Residence + Sex,7882.113657,0.237889427201392,0.115981349772613,0.473355233141358,0.205972200687335,0.088802742177615,0.384552490963743,MAX-leaf // PoorerHousehold ~ 0 // Sex ~ Male // Residence ~ Urban,MIN-leaf // PoorerHousehold~1 // Sex~Female,PoorerHousehold,Sex,Residence,,,,,
DHS,Individual,Tajikistan,2017,1,No,HigherEducation35+ ~ PoorerHousehold + Residence + Sex,14484.729759,0.278565587079242,0.115493355266816,0.515614439906642,0.19403691768938,0.069271440158881,0.446342999747762,MAX-leaf // Sex ~ Male // PoorerHousehold ~ 0 // Residence ~ Urban,MIN-leaf // Sex~Female // Residence~Rural // PoorerHousehold~1,Sex,Residence,PoorerHousehold,,,,,
MICS,Individual,Thailand,2012,0,Yes,SecondaryEducation35+ ~ PoorerHousehold + Residence + Sex + Religion + Ethnicity,41437.0181651531,0.19870737435222,0.139741861399687,0.430175369884139,0.169968363089419,0.02102250927838,0.409152860605759,MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Municipal // Sex ~ Male,MIN-leaf // PoorerHousehold~1 // Sex~Female // Residence~Non-municipal,PoorerHousehold,Residence,Sex,Religion,Ethnicity,,,
MICS,Individual,Thailand,2012,0,Yes,SecondaryEducation2035 ~ PoorerHousehold + Residence + Sex + Religion + Ethnicity,14961.0742300566,0.556985549962221,0.213042129763864,0.726374065878783,0.157647300130166,0.286613584856944,0.439760481021839,MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Municipal // Sex ~ Female,MIN-leaf // PoorerHousehold~1 // Sex~Male,PoorerHousehold,Residence,Sex,Ethnicity,Religion,,,
MICS,Individual,Thailand,2012,0,Yes,HigherEducation2535 ~ PoorerHousehold + Residence + Sex + Religion + Ethnicity,10956.0169607249,0.331735385815169,0.217187053648508,0.509753891578582,0.152384953827704,0.075508512094084,0.434245379484498,MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Municipal // Sex ~ Female,MIN-leaf // PoorerHousehold~1 // Sex~Male,PoorerHousehold,Residence,Sex,Ethnicity,Religion,,,
MICS,Individual,Thailand,2012,0,Yes,HigherEducation35+ ~ PoorerHousehold + Residence + Sex + Religion + Ethnicity,41437.0181651531,0.112491236367487,0.139741861399687,0.25777864153354,0.315609319732305,0.005357694054753,0.252420947478787,MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Municipal // Sex ~ Male,MIN-leaf // PoorerHousehold~1 // Residence~Non-municipal,PoorerHousehold,Residence,Sex,Religion,Ethnicity,,,
MICS,Individual,Thailand,2012,0,No,SecondaryEducation35+ ~ PoorerHousehold + Residence + Sex,41437.0181651531,0.19870737435222,0.139741861399687,0.430175369884139,0.227345391117499,0.025445074556996,0.404730295327143,MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Municipal // Sex ~ Male,MIN-leaf // PoorerHousehold~1 // Sex~Female,PoorerHousehold,Residence,Sex,,,,,
MICS,Individual,Thailand,2012,0,No,SecondaryEducation2035 ~ PoorerHousehold + Residence + Sex,14961.0742300566,0.556985549962221,0.213042129763864,0.726374065878783,0.157647300130166,0.286613584856944,0.439760481021839,MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Municipal // Sex ~ Female,MIN-leaf // PoorerHousehold~1 // Sex~Male,PoorerHousehold,Residence,Sex,,,,,
MICS,Individual,Thailand,2012,0,No,HigherEducation2535 ~ PoorerHousehold + Residence + Sex,10956.0169607249,0.331735385815169,0.217187053648508,0.509753891578582,0.152384953827704,0.075508512094084,0.434245379484498,MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Municipal // Sex ~ Female,MIN-leaf // PoorerHousehold~1 // Sex~Male,PoorerHousehold,Residence,Sex,,,,,
MICS,Individual,Thailand,2012,0,No,HigherEducation35+ ~ PoorerHousehold + Residence + Sex,41437.0181651531,0.112491236367487,0.139741861399687,0.25777864153354,0.315609319732305,0.005357694054753,0.252420947478787,MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Municipal // Sex ~ Male,MIN-leaf // PoorerHousehold~1 // Residence~Non-municipal,PoorerHousehold,Residence,Sex,,,,,
